repo;metric;value
spotify/missinglink;ContainsTestsCount;0
spotify/missinglink;ContainsDevCount;0
spotify/missinglink;ContainsProdCount;0
spotify/missinglink;PropertiesContainsVersionCount;0
spotify/styx;ProfilesCount;1
spotify/styx;ContainsReleaseCount;0
spotify/styx;ContainsPropertiesCount;0
spotify/styx;ContainsActivationCount;1
spotify/styx;ContainsTestsCount;0
spotify/styx;ContainsDevCount;0
spotify/styx;ContainsProdCount;0
spotify/styx;PropertiesContainsVersionCount;0
spotify/zoltar;ProfilesCount;1
spotify/zoltar;ContainsReleaseCount;0
spotify/zoltar;ContainsPropertiesCount;1
spotify/zoltar;ContainsActivationCount;1
spotify/zoltar;ContainsTestsCount;0
spotify/zoltar;ContainsDevCount;0
spotify/zoltar;ContainsProdCount;0
spotify/zoltar;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-aws;ProfilesCount;1
spring-cloud/spring-cloud-aws;ContainsReleaseCount;0
spring-cloud/spring-cloud-aws;ContainsPropertiesCount;0
spring-cloud/spring-cloud-aws;ContainsActivationCount;1
spring-cloud/spring-cloud-aws;ContainsTestsCount;1
spring-cloud/spring-cloud-aws;ContainsDevCount;0
spring-cloud/spring-cloud-aws;ContainsProdCount;0
spring-cloud/spring-cloud-aws;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-cli;ProfilesCount;1
spring-cloud/spring-cloud-cli;ContainsReleaseCount;0
spring-cloud/spring-cloud-cli;ContainsPropertiesCount;0
spring-cloud/spring-cloud-cli;ContainsActivationCount;0
spring-cloud/spring-cloud-cli;ContainsTestsCount;0
spring-cloud/spring-cloud-cli;ContainsDevCount;0
spring-cloud/spring-cloud-cli;ContainsProdCount;0
spring-cloud/spring-cloud-cli;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-commons;ProfilesCount;1
spring-cloud/spring-cloud-commons;ContainsReleaseCount;0
spring-cloud/spring-cloud-commons;ContainsPropertiesCount;0
spring-cloud/spring-cloud-commons;ContainsActivationCount;0
spring-cloud/spring-cloud-commons;ContainsTestsCount;0
spring-cloud/spring-cloud-commons;ContainsDevCount;0
spring-cloud/spring-cloud-commons;ContainsProdCount;0
spring-cloud/spring-cloud-commons;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-config;ProfilesCount;1
spring-cloud/spring-cloud-config;ContainsReleaseCount;0
spring-cloud/spring-cloud-config;ContainsPropertiesCount;0
spring-cloud/spring-cloud-config;ContainsActivationCount;0
spring-cloud/spring-cloud-config;ContainsTestsCount;0
spring-cloud/spring-cloud-config;ContainsDevCount;0
spring-cloud/spring-cloud-config;ContainsProdCount;0
spring-cloud/spring-cloud-config;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-consul;ProfilesCount;1
spring-cloud/spring-cloud-consul;ContainsReleaseCount;0
spring-cloud/spring-cloud-consul;ContainsPropertiesCount;0
spring-cloud/spring-cloud-consul;ContainsActivationCount;0
spring-cloud/spring-cloud-consul;ContainsTestsCount;0
spring-cloud/spring-cloud-consul;ContainsDevCount;0
spring-cloud/spring-cloud-consul;ContainsProdCount;0
spring-cloud/spring-cloud-consul;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-contract;ProfilesCount;1
spring-cloud/spring-cloud-contract;ContainsReleaseCount;0
spring-cloud/spring-cloud-contract;ContainsPropertiesCount;0
spring-cloud/spring-cloud-contract;ContainsActivationCount;0
spring-cloud/spring-cloud-contract;ContainsTestsCount;0
spring-cloud/spring-cloud-contract;ContainsDevCount;0
spring-cloud/spring-cloud-contract;ContainsProdCount;0
spring-cloud/spring-cloud-contract;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-dataflow;ProfilesCount;1
spring-cloud/spring-cloud-dataflow;ContainsReleaseCount;0
spring-cloud/spring-cloud-dataflow;ContainsPropertiesCount;0
spring-cloud/spring-cloud-dataflow;ContainsActivationCount;0
spring-cloud/spring-cloud-dataflow;ContainsTestsCount;0
spring-cloud/spring-cloud-dataflow;ContainsDevCount;0
spring-cloud/spring-cloud-dataflow;ContainsProdCount;0
spring-cloud/spring-cloud-dataflow;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-deployer;ProfilesCount;1
spring-cloud/spring-cloud-deployer;ContainsReleaseCount;0
spring-cloud/spring-cloud-deployer;ContainsPropertiesCount;0
spring-cloud/spring-cloud-deployer;ContainsActivationCount;1
spring-cloud/spring-cloud-deployer;ContainsTestsCount;0
spring-cloud/spring-cloud-deployer;ContainsDevCount;0
spring-cloud/spring-cloud-deployer;ContainsProdCount;0
spring-cloud/spring-cloud-deployer;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ProfilesCount;1
spring-cloud/spring-cloud-deployer-kubernetes;ContainsReleaseCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ContainsPropertiesCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ContainsActivationCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ContainsTestsCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ContainsDevCount;0
spring-cloud/spring-cloud-deployer-kubernetes;ContainsProdCount;0
spring-cloud/spring-cloud-deployer-kubernetes;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-function;ProfilesCount;1
spring-cloud/spring-cloud-function;ContainsReleaseCount;0
spring-cloud/spring-cloud-function;ContainsPropertiesCount;0
spring-cloud/spring-cloud-function;ContainsActivationCount;1
spring-cloud/spring-cloud-function;ContainsTestsCount;0
spring-cloud/spring-cloud-function;ContainsDevCount;0
spring-cloud/spring-cloud-function;ContainsProdCount;0
spring-cloud/spring-cloud-function;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-gateway;ProfilesCount;1
spring-cloud/spring-cloud-gateway;ContainsReleaseCount;0
spring-cloud/spring-cloud-gateway;ContainsPropertiesCount;0
spring-cloud/spring-cloud-gateway;ContainsActivationCount;0
spring-cloud/spring-cloud-gateway;ContainsTestsCount;0
spring-cloud/spring-cloud-gateway;ContainsDevCount;0
spring-cloud/spring-cloud-gateway;ContainsProdCount;0
spring-cloud/spring-cloud-gateway;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-gcp;ProfilesCount;1
spring-cloud/spring-cloud-gcp;ContainsReleaseCount;0
spring-cloud/spring-cloud-gcp;ContainsPropertiesCount;0
spring-cloud/spring-cloud-gcp;ContainsActivationCount;1
spring-cloud/spring-cloud-gcp;ContainsTestsCount;0
spring-cloud/spring-cloud-gcp;ContainsDevCount;0
spring-cloud/spring-cloud-gcp;ContainsProdCount;0
spring-cloud/spring-cloud-gcp;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-kubernetes;ProfilesCount;1
spring-cloud/spring-cloud-kubernetes;ContainsReleaseCount;1
spring-cloud/spring-cloud-kubernetes;ContainsPropertiesCount;0
spring-cloud/spring-cloud-kubernetes;ContainsActivationCount;0
spring-cloud/spring-cloud-kubernetes;ContainsTestsCount;0
spring-cloud/spring-cloud-kubernetes;ContainsDevCount;0
spring-cloud/spring-cloud-kubernetes;ContainsProdCount;0
spring-cloud/spring-cloud-kubernetes;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-netflix;ProfilesCount;1
spring-cloud/spring-cloud-netflix;ContainsReleaseCount;0
spring-cloud/spring-cloud-netflix;ContainsPropertiesCount;0
spring-cloud/spring-cloud-netflix;ContainsActivationCount;0
spring-cloud/spring-cloud-netflix;ContainsTestsCount;0
spring-cloud/spring-cloud-netflix;ContainsDevCount;0
spring-cloud/spring-cloud-netflix;ContainsProdCount;0
spring-cloud/spring-cloud-netflix;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-security;ProfilesCount;1
spring-cloud/spring-cloud-security;ContainsReleaseCount;0
spring-cloud/spring-cloud-security;ContainsPropertiesCount;0
spring-cloud/spring-cloud-security;ContainsActivationCount;1
spring-cloud/spring-cloud-security;ContainsTestsCount;0
spring-cloud/spring-cloud-security;ContainsDevCount;0
spring-cloud/spring-cloud-security;ContainsProdCount;0
spring-cloud/spring-cloud-security;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-skipper;ProfilesCount;1
spring-cloud/spring-cloud-skipper;ContainsReleaseCount;0
spring-cloud/spring-cloud-skipper;ContainsPropertiesCount;0
spring-cloud/spring-cloud-skipper;ContainsActivationCount;1
spring-cloud/spring-cloud-skipper;ContainsTestsCount;0
spring-cloud/spring-cloud-skipper;ContainsDevCount;0
spring-cloud/spring-cloud-skipper;ContainsProdCount;0
spring-cloud/spring-cloud-skipper;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-sleuth;ProfilesCount;1
spring-cloud/spring-cloud-sleuth;ContainsReleaseCount;0
spring-cloud/spring-cloud-sleuth;ContainsPropertiesCount;0
spring-cloud/spring-cloud-sleuth;ContainsActivationCount;1
spring-cloud/spring-cloud-sleuth;ContainsTestsCount;0
spring-cloud/spring-cloud-sleuth;ContainsDevCount;0
spring-cloud/spring-cloud-sleuth;ContainsProdCount;0
spring-cloud/spring-cloud-sleuth;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-stream;ProfilesCount;1
spring-cloud/spring-cloud-stream;ContainsReleaseCount;0
spring-cloud/spring-cloud-stream;ContainsPropertiesCount;0
spring-cloud/spring-cloud-stream;ContainsActivationCount;1
spring-cloud/spring-cloud-stream;ContainsTestsCount;0
spring-cloud/spring-cloud-stream;ContainsDevCount;0
spring-cloud/spring-cloud-stream;ContainsProdCount;0
spring-cloud/spring-cloud-stream;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-stream-app-starters;ProfilesCount;1
spring-cloud/spring-cloud-stream-app-starters;ContainsReleaseCount;0
spring-cloud/spring-cloud-stream-app-starters;ContainsPropertiesCount;0
spring-cloud/spring-cloud-stream-app-starters;ContainsActivationCount;0
spring-cloud/spring-cloud-stream-app-starters;ContainsTestsCount;0
spring-cloud/spring-cloud-stream-app-starters;ContainsDevCount;0
spring-cloud/spring-cloud-stream-app-starters;ContainsProdCount;0
spring-cloud/spring-cloud-stream-app-starters;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ProfilesCount;1
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsReleaseCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsPropertiesCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsActivationCount;1
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsTestsCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsDevCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;ContainsProdCount;0
spring-cloud/spring-cloud-stream-binder-aws-kinesis;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ProfilesCount;1
spring-cloud/spring-cloud-stream-binder-kafka;ContainsReleaseCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ContainsPropertiesCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ContainsActivationCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ContainsTestsCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ContainsDevCount;0
spring-cloud/spring-cloud-stream-binder-kafka;ContainsProdCount;0
spring-cloud/spring-cloud-stream-binder-kafka;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ProfilesCount;1
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsReleaseCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsPropertiesCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsActivationCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsTestsCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsDevCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;ContainsProdCount;0
spring-cloud/spring-cloud-stream-binder-rabbit;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-task;ProfilesCount;1
spring-cloud/spring-cloud-task;ContainsReleaseCount;0
spring-cloud/spring-cloud-task;ContainsPropertiesCount;0
spring-cloud/spring-cloud-task;ContainsActivationCount;0
spring-cloud/spring-cloud-task;ContainsTestsCount;0
spring-cloud/spring-cloud-task;ContainsDevCount;0
spring-cloud/spring-cloud-task;ContainsProdCount;0
spring-cloud/spring-cloud-task;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-vault;ProfilesCount;1
spring-cloud/spring-cloud-vault;ContainsReleaseCount;0
spring-cloud/spring-cloud-vault;ContainsPropertiesCount;0
spring-cloud/spring-cloud-vault;ContainsActivationCount;1
spring-cloud/spring-cloud-vault;ContainsTestsCount;0
spring-cloud/spring-cloud-vault;ContainsDevCount;0
spring-cloud/spring-cloud-vault;ContainsProdCount;0
spring-cloud/spring-cloud-vault;PropertiesContainsVersionCount;0
spring-cloud/spring-cloud-zookeeper;ProfilesCount;1
spring-cloud/spring-cloud-zookeeper;ContainsReleaseCount;0
spring-cloud/spring-cloud-zookeeper;ContainsPropertiesCount;0
spring-cloud/spring-cloud-zookeeper;ContainsActivationCount;0
spring-cloud/spring-cloud-zookeeper;ContainsTestsCount;0
spring-cloud/spring-cloud-zookeeper;ContainsDevCount;0
spring-cloud/spring-cloud-zookeeper;ContainsProdCount;0
spring-cloud/spring-cloud-zookeeper;PropertiesContainsVersionCount;0
spring-cloud-samples/spring-cloud-contract-samples;ProfilesCount;1
spring-cloud-samples/spring-cloud-contract-samples;ContainsReleaseCount;0
spring-cloud-samples/spring-cloud-contract-samples;ContainsPropertiesCount;0
spring-cloud-samples/spring-cloud-contract-samples;ContainsActivationCount;1
spring-cloud-samples/spring-cloud-contract-samples;ContainsTestsCount;1
spring-cloud-samples/spring-cloud-contract-samples;ContainsDevCount;0
spring-cloud-samples/spring-cloud-contract-samples;ContainsProdCount;0
spring-cloud-samples/spring-cloud-contract-samples;PropertiesContainsVersionCount;0
spring-io/initializr;ProfilesCount;1
spring-io/initializr;ContainsReleaseCount;0
spring-io/initializr;ContainsPropertiesCount;1
spring-io/initializr;ContainsActivationCount;1
spring-io/initializr;ContainsTestsCount;0
spring-io/initializr;ContainsDevCount;0
spring-io/initializr;ContainsProdCount;0
spring-io/initializr;PropertiesContainsVersionCount;1
spring-io/spring-javaformat;ProfilesCount;1
spring-io/spring-javaformat;ContainsReleaseCount;0
spring-io/spring-javaformat;ContainsPropertiesCount;1
spring-io/spring-javaformat;ContainsActivationCount;1
spring-io/spring-javaformat;ContainsTestsCount;0
spring-io/spring-javaformat;ContainsDevCount;0
spring-io/spring-javaformat;ContainsProdCount;0
spring-io/spring-javaformat;PropertiesContainsVersionCount;0
spring-io/start.spring.io;ProfilesCount;1
spring-io/start.spring.io;ContainsReleaseCount;0
spring-io/start.spring.io;ContainsPropertiesCount;1
spring-io/start.spring.io;ContainsActivationCount;0
spring-io/start.spring.io;ContainsTestsCount;0
spring-io/start.spring.io;ContainsDevCount;0
spring-io/start.spring.io;ContainsProdCount;0
spring-io/start.spring.io;PropertiesContainsVersionCount;0
spring-projects/spring-amqp-samples;ProfilesCount;1
spring-projects/spring-amqp-samples;ContainsReleaseCount;0
spring-projects/spring-amqp-samples;ContainsPropertiesCount;1
spring-projects/spring-amqp-samples;ContainsActivationCount;0
spring-projects/spring-amqp-samples;ContainsTestsCount;0
spring-projects/spring-amqp-samples;ContainsDevCount;0
spring-projects/spring-amqp-samples;ContainsProdCount;0
spring-projects/spring-amqp-samples;PropertiesContainsVersionCount;0
spring-projects/spring-data-cassandra;ProfilesCount;1
spring-projects/spring-data-cassandra;ContainsReleaseCount;0
spring-projects/spring-data-cassandra;ContainsPropertiesCount;1
spring-projects/spring-data-cassandra;ContainsActivationCount;1
spring-projects/spring-data-cassandra;ContainsTestsCount;1
spring-projects/spring-data-cassandra;ContainsDevCount;0
spring-projects/spring-data-cassandra;ContainsProdCount;0
spring-projects/spring-data-cassandra;PropertiesContainsVersionCount;0
spring-projects/spring-data-elasticsearch;ProfilesCount;1
spring-projects/spring-data-elasticsearch;ContainsReleaseCount;0
spring-projects/spring-data-elasticsearch;ContainsPropertiesCount;0
spring-projects/spring-data-elasticsearch;ContainsActivationCount;0
spring-projects/spring-data-elasticsearch;ContainsTestsCount;0
spring-projects/spring-data-elasticsearch;ContainsDevCount;0
spring-projects/spring-data-elasticsearch;ContainsProdCount;0
spring-projects/spring-data-elasticsearch;PropertiesContainsVersionCount;0
spring-projects/spring-data-examples;ProfilesCount;1
spring-projects/spring-data-examples;ContainsReleaseCount;1
spring-projects/spring-data-examples;ContainsPropertiesCount;1
spring-projects/spring-data-examples;ContainsActivationCount;1
spring-projects/spring-data-examples;ContainsTestsCount;0
spring-projects/spring-data-examples;ContainsDevCount;0
spring-projects/spring-data-examples;ContainsProdCount;0
spring-projects/spring-data-examples;PropertiesContainsVersionCount;1
spring-projects/spring-data-jdbc;ProfilesCount;1
spring-projects/spring-data-jdbc;ContainsReleaseCount;0
spring-projects/spring-data-jdbc;ContainsPropertiesCount;0
spring-projects/spring-data-jdbc;ContainsActivationCount;0
spring-projects/spring-data-jdbc;ContainsTestsCount;0
spring-projects/spring-data-jdbc;ContainsDevCount;0
spring-projects/spring-data-jdbc;ContainsProdCount;0
spring-projects/spring-data-jdbc;PropertiesContainsVersionCount;0
spring-projects/spring-data-jpa;ProfilesCount;1
spring-projects/spring-data-jpa;ContainsReleaseCount;0
spring-projects/spring-data-jpa;ContainsPropertiesCount;1
spring-projects/spring-data-jpa;ContainsActivationCount;0
spring-projects/spring-data-jpa;ContainsTestsCount;0
spring-projects/spring-data-jpa;ContainsDevCount;0
spring-projects/spring-data-jpa;ContainsProdCount;0
spring-projects/spring-data-jpa;PropertiesContainsVersionCount;0
spring-projects/spring-data-mongodb;ProfilesCount;1
spring-projects/spring-data-mongodb;ContainsReleaseCount;0
spring-projects/spring-data-mongodb;ContainsPropertiesCount;0
spring-projects/spring-data-mongodb;ContainsActivationCount;0
spring-projects/spring-data-mongodb;ContainsTestsCount;0
spring-projects/spring-data-mongodb;ContainsDevCount;0
spring-projects/spring-data-mongodb;ContainsProdCount;0
spring-projects/spring-data-mongodb;PropertiesContainsVersionCount;0
spring-projects/spring-data-neo4j;ProfilesCount;1
spring-projects/spring-data-neo4j;ContainsReleaseCount;1
spring-projects/spring-data-neo4j;ContainsPropertiesCount;0
spring-projects/spring-data-neo4j;ContainsActivationCount;0
spring-projects/spring-data-neo4j;ContainsTestsCount;0
spring-projects/spring-data-neo4j;ContainsDevCount;0
spring-projects/spring-data-neo4j;ContainsProdCount;0
spring-projects/spring-data-neo4j;PropertiesContainsVersionCount;0
spring-projects/spring-data-r2dbc;ProfilesCount;1
spring-projects/spring-data-r2dbc;ContainsReleaseCount;0
spring-projects/spring-data-r2dbc;ContainsPropertiesCount;0
spring-projects/spring-data-r2dbc;ContainsActivationCount;0
spring-projects/spring-data-r2dbc;ContainsTestsCount;0
spring-projects/spring-data-r2dbc;ContainsDevCount;0
spring-projects/spring-data-r2dbc;ContainsProdCount;0
spring-projects/spring-data-r2dbc;PropertiesContainsVersionCount;0
spring-projects/spring-data-rest;ProfilesCount;1
spring-projects/spring-data-rest;ContainsReleaseCount;0
spring-projects/spring-data-rest;ContainsPropertiesCount;0
spring-projects/spring-data-rest;ContainsActivationCount;0
spring-projects/spring-data-rest;ContainsTestsCount;0
spring-projects/spring-data-rest;ContainsDevCount;0
spring-projects/spring-data-rest;ContainsProdCount;0
spring-projects/spring-data-rest;PropertiesContainsVersionCount;0
spring-projects/spring-data-solr;ProfilesCount;1
spring-projects/spring-data-solr;ContainsReleaseCount;0
spring-projects/spring-data-solr;ContainsPropertiesCount;1
spring-projects/spring-data-solr;ContainsActivationCount;0
spring-projects/spring-data-solr;ContainsTestsCount;0
spring-projects/spring-data-solr;ContainsDevCount;0
spring-projects/spring-data-solr;ContainsProdCount;0
spring-projects/spring-data-solr;PropertiesContainsVersionCount;0
spring-projects/spring-hateoas;ProfilesCount;1
spring-projects/spring-hateoas;ContainsReleaseCount;1
spring-projects/spring-hateoas;ContainsPropertiesCount;1
spring-projects/spring-hateoas;ContainsActivationCount;0
spring-projects/spring-hateoas;ContainsTestsCount;0
spring-projects/spring-hateoas;ContainsDevCount;0
spring-projects/spring-hateoas;ContainsProdCount;0
spring-projects/spring-hateoas;PropertiesContainsVersionCount;1
spring-projects/spring-ide;ProfilesCount;1
spring-projects/spring-ide;ContainsReleaseCount;0
spring-projects/spring-ide;ContainsPropertiesCount;1
spring-projects/spring-ide;ContainsActivationCount;1
spring-projects/spring-ide;ContainsTestsCount;0
spring-projects/spring-ide;ContainsDevCount;0
spring-projects/spring-ide;ContainsProdCount;0
spring-projects/spring-ide;PropertiesContainsVersionCount;0
spring-projects/spring-plugin;ProfilesCount;1
spring-projects/spring-plugin;ContainsReleaseCount;1
spring-projects/spring-plugin;ContainsPropertiesCount;1
spring-projects/spring-plugin;ContainsActivationCount;0
spring-projects/spring-plugin;ContainsTestsCount;0
spring-projects/spring-plugin;ContainsDevCount;0
spring-projects/spring-plugin;ContainsProdCount;0
spring-projects/spring-plugin;PropertiesContainsVersionCount;1
spring-projects/spring-retry;ProfilesCount;1
spring-projects/spring-retry;ContainsReleaseCount;0
spring-projects/spring-retry;ContainsPropertiesCount;1
spring-projects/spring-retry;ContainsActivationCount;1
spring-projects/spring-retry;ContainsTestsCount;0
spring-projects/spring-retry;ContainsDevCount;0
spring-projects/spring-retry;ContainsProdCount;0
spring-projects/spring-retry;PropertiesContainsVersionCount;0
spring-projects/spring-security-oauth;ProfilesCount;1
spring-projects/spring-security-oauth;ContainsReleaseCount;0
spring-projects/spring-security-oauth;ContainsPropertiesCount;1
spring-projects/spring-security-oauth;ContainsActivationCount;1
spring-projects/spring-security-oauth;ContainsTestsCount;1
spring-projects/spring-security-oauth;ContainsDevCount;0
spring-projects/spring-security-oauth;ContainsProdCount;0
spring-projects/spring-security-oauth;PropertiesContainsVersionCount;1
square/connect-java-sdk;ProfilesCount;1
square/connect-java-sdk;ContainsReleaseCount;0
square/connect-java-sdk;ContainsPropertiesCount;0
square/connect-java-sdk;ContainsActivationCount;1
square/connect-java-sdk;ContainsTestsCount;0
square/connect-java-sdk;ContainsDevCount;0
square/connect-java-sdk;ContainsProdCount;0
square/connect-java-sdk;PropertiesContainsVersionCount;0
square/keywhiz;ProfilesCount;0
square/keywhiz;ContainsReleaseCount;0
square/keywhiz;ContainsPropertiesCount;0
square/keywhiz;ContainsActivationCount;0
square/keywhiz;ContainsTestsCount;0
square/keywhiz;ContainsDevCount;0
square/keywhiz;ContainsProdCount;0
square/keywhiz;PropertiesContainsVersionCount;0
strimzi/strimzi-kafka-bridge;ProfilesCount;1
strimzi/strimzi-kafka-bridge;ContainsReleaseCount;0
strimzi/strimzi-kafka-bridge;ContainsPropertiesCount;0
strimzi/strimzi-kafka-bridge;ContainsActivationCount;0
strimzi/strimzi-kafka-bridge;ContainsTestsCount;0
strimzi/strimzi-kafka-bridge;ContainsDevCount;0
strimzi/strimzi-kafka-bridge;ContainsProdCount;0
strimzi/strimzi-kafka-bridge;PropertiesContainsVersionCount;0
strimzi/strimzi-kafka-operator;ProfilesCount;1
strimzi/strimzi-kafka-operator;ContainsReleaseCount;0
strimzi/strimzi-kafka-operator;ContainsPropertiesCount;1
strimzi/strimzi-kafka-operator;ContainsActivationCount;1
strimzi/strimzi-kafka-operator;ContainsTestsCount;0
strimzi/strimzi-kafka-operator;ContainsDevCount;0
strimzi/strimzi-kafka-operator;ContainsProdCount;0
strimzi/strimzi-kafka-operator;PropertiesContainsVersionCount;0
teiid/teiid;ProfilesCount;1
teiid/teiid;ContainsReleaseCount;1
teiid/teiid;ContainsPropertiesCount;1
teiid/teiid;ContainsActivationCount;1
teiid/teiid;ContainsTestsCount;0
teiid/teiid;ContainsDevCount;1
teiid/teiid;ContainsProdCount;0
teiid/teiid;PropertiesContainsVersionCount;1
thorntail/thorntail;ProfilesCount;1
thorntail/thorntail;ContainsReleaseCount;1
thorntail/thorntail;ContainsPropertiesCount;1
thorntail/thorntail;ContainsActivationCount;1
thorntail/thorntail;ContainsTestsCount;1
thorntail/thorntail;ContainsDevCount;0
thorntail/thorntail;ContainsProdCount;1
thorntail/thorntail;PropertiesContainsVersionCount;1
uber/h3-java;ProfilesCount;1
uber/h3-java;ContainsReleaseCount;1
uber/h3-java;ContainsPropertiesCount;0
uber/h3-java;ContainsActivationCount;1
uber/h3-java;ContainsTestsCount;0
uber/h3-java;ContainsDevCount;0
uber/h3-java;ContainsProdCount;0
uber/h3-java;PropertiesContainsVersionCount;0
uber/marmaray;ProfilesCount;1
uber/marmaray;ContainsReleaseCount;0
uber/marmaray;ContainsPropertiesCount;1
uber/marmaray;ContainsActivationCount;1
uber/marmaray;ContainsTestsCount;0
uber/marmaray;ContainsDevCount;0
uber/marmaray;ContainsProdCount;0
uber/marmaray;PropertiesContainsVersionCount;0
uber/tchannel-java;ProfilesCount;1
uber/tchannel-java;ContainsReleaseCount;0
uber/tchannel-java;ContainsPropertiesCount;0
uber/tchannel-java;ContainsActivationCount;1
uber/tchannel-java;ContainsTestsCount;0
uber/tchannel-java;ContainsDevCount;1
uber/tchannel-java;ContainsProdCount;0
uber/tchannel-java;PropertiesContainsVersionCount;0
uber/uberscriptquery;ProfilesCount;1
uber/uberscriptquery;ContainsReleaseCount;0
uber/uberscriptquery;ContainsPropertiesCount;0
uber/uberscriptquery;ContainsActivationCount;0
uber/uberscriptquery;ContainsTestsCount;0
uber/uberscriptquery;ContainsDevCount;0
uber/uberscriptquery;ContainsProdCount;0
uber/uberscriptquery;PropertiesContainsVersionCount;0
vaadin/flow;ProfilesCount;1
vaadin/flow;ContainsReleaseCount;1
vaadin/flow;ContainsPropertiesCount;1
vaadin/flow;ContainsActivationCount;1
vaadin/flow;ContainsTestsCount;0
vaadin/flow;ContainsDevCount;0
vaadin/flow;ContainsProdCount;0
vaadin/flow;PropertiesContainsVersionCount;0
vaadin/framework;ProfilesCount;1
vaadin/framework;ContainsReleaseCount;1
vaadin/framework;ContainsPropertiesCount;1
vaadin/framework;ContainsActivationCount;1
vaadin/framework;ContainsTestsCount;1
vaadin/framework;ContainsDevCount;0
vaadin/framework;ContainsProdCount;0
vaadin/framework;PropertiesContainsVersionCount;1
vaadin/platform;ProfilesCount;1
vaadin/platform;ContainsReleaseCount;0
vaadin/platform;ContainsPropertiesCount;0
vaadin/platform;ContainsActivationCount;1
vaadin/platform;ContainsTestsCount;0
vaadin/platform;ContainsDevCount;0
vaadin/platform;ContainsProdCount;0
vaadin/platform;PropertiesContainsVersionCount;0
vaadin/spring;ProfilesCount;1
vaadin/spring;ContainsReleaseCount;0
vaadin/spring;ContainsPropertiesCount;1
vaadin/spring;ContainsActivationCount;1
vaadin/spring;ContainsTestsCount;0
vaadin/spring;ContainsDevCount;0
vaadin/spring;ContainsProdCount;0
vaadin/spring;PropertiesContainsVersionCount;0
vmware/admiral;ProfilesCount;1
vmware/admiral;ContainsReleaseCount;0
vmware/admiral;ContainsPropertiesCount;0
vmware/admiral;ContainsActivationCount;0
vmware/admiral;ContainsTestsCount;0
vmware/admiral;ContainsDevCount;0
vmware/admiral;ContainsProdCount;0
vmware/admiral;PropertiesContainsVersionCount;0
vmware/connectors-workspace-one;ProfilesCount;1
vmware/connectors-workspace-one;ContainsReleaseCount;1
vmware/connectors-workspace-one;ContainsPropertiesCount;0
vmware/connectors-workspace-one;ContainsActivationCount;0
vmware/connectors-workspace-one;ContainsTestsCount;0
vmware/connectors-workspace-one;ContainsDevCount;0
vmware/connectors-workspace-one;ContainsProdCount;0
vmware/connectors-workspace-one;PropertiesContainsVersionCount;0
vmware/mangle;ProfilesCount;1
vmware/mangle;ContainsReleaseCount;0
vmware/mangle;ContainsPropertiesCount;0
vmware/mangle;ContainsActivationCount;1
