repo,metric,value
eclipse/hawkbit,ContainsActivationCount,2
eclipse/hawkbit,ActivationContainsJDKCount,0
eclipse/hawkbit,ActivationContainsOSCount,0
eclipse/hawkbit,ActivationContainsPropertyCount,2
eclipse/hawkbit,ActivationContainsFileCount,0
eclipse/hawkbit,ActivationIsActiveByDefaultCount,1
eclipse/hono,ProfilesCount,5
eclipse/hono,ContainsActivationCount,5
eclipse/hono,ActivationContainsJDKCount,0
eclipse/hono,ActivationContainsOSCount,0
eclipse/hono,ActivationContainsPropertyCount,5
eclipse/hono,ActivationContainsFileCount,0
eclipse/hono,ActivationIsActiveByDefaultCount,3
eclipse/wildwebdeveloper,ProfilesCount,2
eclipse/wildwebdeveloper,ContainsActivationCount,1
eclipse/wildwebdeveloper,ActivationContainsJDKCount,0
eclipse/wildwebdeveloper,ActivationContainsOSCount,1
eclipse/wildwebdeveloper,ActivationContainsPropertyCount,0
eclipse/wildwebdeveloper,ActivationContainsFileCount,0
eclipse/wildwebdeveloper,ActivationIsActiveByDefaultCount,0
eclipse-ee4j/eclipselink,ProfilesCount,14
eclipse-ee4j/eclipselink,ContainsActivationCount,7
eclipse-ee4j/eclipselink,ActivationContainsJDKCount,1
eclipse-ee4j/eclipselink,ActivationContainsOSCount,0
eclipse-ee4j/eclipselink,ActivationContainsPropertyCount,1
eclipse-ee4j/eclipselink,ActivationContainsFileCount,2
eclipse-ee4j/eclipselink,ActivationIsActiveByDefaultCount,3
eclipse-ee4j/glassfish,ProfilesCount,2
eclipse-ee4j/glassfish,ContainsActivationCount,2
eclipse-ee4j/glassfish,ActivationContainsJDKCount,0
eclipse-ee4j/glassfish,ActivationContainsOSCount,0
eclipse-ee4j/glassfish,ActivationContainsPropertyCount,2
eclipse-ee4j/glassfish,ActivationContainsFileCount,0
eclipse-ee4j/glassfish,ActivationIsActiveByDefaultCount,1
eclipse-ee4j/jersey,ProfilesCount,18
eclipse-ee4j/jersey,ContainsActivationCount,14
eclipse-ee4j/jersey,ActivationContainsJDKCount,3
eclipse-ee4j/jersey,ActivationContainsOSCount,0
eclipse-ee4j/jersey,ActivationContainsPropertyCount,7
eclipse-ee4j/jersey,ActivationContainsFileCount,0
eclipse-ee4j/jersey,ActivationIsActiveByDefaultCount,9
eclipse-ee4j/jsonp,ProfilesCount,5
eclipse-ee4j/jsonp,ContainsActivationCount,4
eclipse-ee4j/jsonp,ActivationContainsJDKCount,3
eclipse-ee4j/jsonp,ActivationContainsOSCount,0
eclipse-ee4j/jsonp,ActivationContainsPropertyCount,0
eclipse-ee4j/jsonp,ActivationContainsFileCount,0
eclipse-ee4j/jsonp,ActivationIsActiveByDefaultCount,1
elastic/apm-agent-java,ProfilesCount,5
elastic/apm-agent-java,ContainsActivationCount,5
elastic/apm-agent-java,ActivationContainsJDKCount,0
elastic/apm-agent-java,ActivationContainsOSCount,0
elastic/apm-agent-java,ActivationContainsPropertyCount,1
elastic/apm-agent-java,ActivationContainsFileCount,0
elastic/apm-agent-java,ActivationIsActiveByDefaultCount,4
elastic/ecs-logging-java,ProfilesCount,2
elastic/ecs-logging-java,ContainsActivationCount,2
elastic/ecs-logging-java,ActivationContainsJDKCount,0
elastic/ecs-logging-java,ActivationContainsOSCount,0
elastic/ecs-logging-java,ActivationContainsPropertyCount,1
elastic/ecs-logging-java,ActivationContainsFileCount,0
elastic/ecs-logging-java,ActivationIsActiveByDefaultCount,2
elastic/java-langserver,ProfilesCount,4
elastic/java-langserver,ContainsActivationCount,2
elastic/java-langserver,ActivationContainsJDKCount,0
elastic/java-langserver,ActivationContainsOSCount,0
elastic/java-langserver,ActivationContainsPropertyCount,0
elastic/java-langserver,ActivationContainsFileCount,2
elastic/java-langserver,ActivationIsActiveByDefaultCount,0
epam/parso,ProfilesCount,1
epam/parso,ContainsActivationCount,1
epam/parso,ActivationContainsJDKCount,0
epam/parso,ActivationContainsOSCount,0
epam/parso,ActivationContainsPropertyCount,1
epam/parso,ActivationContainsFileCount,0
epam/parso,ActivationIsActiveByDefaultCount,0
fabric8io/kubernetes-client,ProfilesCount,4
fabric8io/kubernetes-client,ContainsActivationCount,1
fabric8io/kubernetes-client,ActivationContainsJDKCount,1
fabric8io/kubernetes-client,ActivationContainsOSCount,0
fabric8io/kubernetes-client,ActivationContainsPropertyCount,0
fabric8io/kubernetes-client,ActivationContainsFileCount,0
fabric8io/kubernetes-client,ActivationIsActiveByDefaultCount,0
facebook/ini4j,ProfilesCount,2
facebook/ini4j,ContainsActivationCount,2
facebook/ini4j,ActivationContainsJDKCount,0
facebook/ini4j,ActivationContainsOSCount,1
facebook/ini4j,ActivationContainsPropertyCount,0
facebook/ini4j,ActivationContainsFileCount,0
facebook/ini4j,ActivationIsActiveByDefaultCount,1
facebook/jcommon,ProfilesCount,3
facebook/jcommon,ContainsActivationCount,1
facebook/jcommon,ActivationContainsJDKCount,0
facebook/jcommon,ActivationContainsOSCount,0
facebook/jcommon,ActivationContainsPropertyCount,1
facebook/jcommon,ActivationContainsFileCount,0
facebook/jcommon,ActivationIsActiveByDefaultCount,0
facebook/nailgun,ProfilesCount,1
facebook/nailgun,ContainsActivationCount,1
facebook/nailgun,ActivationContainsJDKCount,0
facebook/nailgun,ActivationContainsOSCount,0
facebook/nailgun,ActivationContainsPropertyCount,1
facebook/nailgun,ActivationContainsFileCount,0
facebook/nailgun,ActivationIsActiveByDefaultCount,0
firebase/firebase-admin-java,ProfilesCount,4
firebase/firebase-admin-java,ContainsActivationCount,3
firebase/firebase-admin-java,ActivationContainsJDKCount,1
firebase/firebase-admin-java,ActivationContainsOSCount,0
firebase/firebase-admin-java,ActivationContainsPropertyCount,2
firebase/firebase-admin-java,ActivationContainsFileCount,0
firebase/firebase-admin-java,ActivationIsActiveByDefaultCount,0
fnproject/fdk-java,ProfilesCount,1
fnproject/fdk-java,ContainsActivationCount,1
fnproject/fdk-java,ActivationContainsJDKCount,0
fnproject/fdk-java,ActivationContainsOSCount,0
fnproject/fdk-java,ActivationContainsPropertyCount,0
fnproject/fdk-java,ActivationContainsFileCount,0
fnproject/fdk-java,ActivationIsActiveByDefaultCount,1
forcedotcom/wsc,ProfilesCount,1
forcedotcom/wsc,ContainsActivationCount,1
forcedotcom/wsc,ActivationContainsJDKCount,1
forcedotcom/wsc,ActivationContainsOSCount,0
forcedotcom/wsc,ActivationContainsPropertyCount,0
forcedotcom/wsc,ActivationContainsFileCount,0
forcedotcom/wsc,ActivationIsActiveByDefaultCount,0
github/rundeck-chatops-plugin,ProfilesCount,1
github/rundeck-chatops-plugin,ContainsActivationCount,1
github/rundeck-chatops-plugin,ActivationContainsJDKCount,0
github/rundeck-chatops-plugin,ActivationContainsOSCount,0
github/rundeck-chatops-plugin,ActivationContainsPropertyCount,1
github/rundeck-chatops-plugin,ActivationContainsFileCount,0
github/rundeck-chatops-plugin,ActivationIsActiveByDefaultCount,0
google/acai,ProfilesCount,1
google/acai,ContainsActivationCount,1
google/acai,ActivationContainsJDKCount,0
google/acai,ActivationContainsOSCount,0
google/acai,ActivationContainsPropertyCount,1
google/acai,ActivationContainsFileCount,0
google/acai,ActivationIsActiveByDefaultCount,0
google/compile-testing,ProfilesCount,3
google/compile-testing,ContainsActivationCount,3
google/compile-testing,ActivationContainsJDKCount,0
google/compile-testing,ActivationContainsOSCount,0
google/compile-testing,ActivationContainsPropertyCount,0
google/compile-testing,ActivationContainsFileCount,2
google/compile-testing,ActivationIsActiveByDefaultCount,3
google/google-java-format,ProfilesCount,1
google/google-java-format,ContainsActivationCount,1
google/google-java-format,ActivationContainsJDKCount,1
google/google-java-format,ActivationContainsOSCount,0
google/google-java-format,ActivationContainsPropertyCount,0
google/google-java-format,ActivationContainsFileCount,0
google/google-java-format,ActivationIsActiveByDefaultCount,0
google/gson,ProfilesCount,1
google/gson,ContainsActivationCount,1
google/gson,ActivationContainsJDKCount,1
google/gson,ActivationContainsOSCount,0
google/gson,ActivationContainsPropertyCount,0
google/gson,ActivationContainsFileCount,0
google/gson,ActivationIsActiveByDefaultCount,0
google/guava-beta-checker,ProfilesCount,1
google/guava-beta-checker,ContainsActivationCount,1
google/guava-beta-checker,ActivationContainsJDKCount,1
google/guava-beta-checker,ActivationContainsOSCount,0
google/guava-beta-checker,ActivationContainsPropertyCount,0
google/guava-beta-checker,ActivationContainsFileCount,0
google/guava-beta-checker,ActivationIsActiveByDefaultCount,0
google/guice,ProfilesCount,1
google/guice,ContainsActivationCount,1
google/guice,ActivationContainsJDKCount,1
google/guice,ActivationContainsOSCount,0
google/guice,ActivationContainsPropertyCount,0
google/guice,ActivationContainsFileCount,0
google/guice,ActivationIsActiveByDefaultCount,0
google/jimfs,ProfilesCount,2
google/jimfs,ContainsActivationCount,2
google/jimfs,ActivationContainsJDKCount,2
google/jimfs,ActivationContainsOSCount,0
google/jimfs,ActivationContainsPropertyCount,0
google/jimfs,ActivationContainsFileCount,0
google/jimfs,ActivationIsActiveByDefaultCount,0
google/mug,ProfilesCount,1
google/mug,ContainsActivationCount,1
google/mug,ActivationContainsJDKCount,0
google/mug,ActivationContainsOSCount,0
google/mug,ActivationContainsPropertyCount,1
google/mug,ActivationContainsFileCount,0
google/mug,ActivationIsActiveByDefaultCount,0
google/nel-reporter-java,ProfilesCount,1
google/nel-reporter-java,ContainsActivationCount,1
google/nel-reporter-java,ActivationContainsJDKCount,1
google/nel-reporter-java,ActivationContainsOSCount,0
google/nel-reporter-java,ActivationContainsPropertyCount,0
google/nel-reporter-java,ActivationContainsFileCount,0
google/nel-reporter-java,ActivationIsActiveByDefaultCount,0
google/safe-html-types,ProfilesCount,1
google/safe-html-types,ContainsActivationCount,1
google/safe-html-types,ActivationContainsJDKCount,0
google/safe-html-types,ActivationContainsOSCount,0
google/safe-html-types,ActivationContainsPropertyCount,1
google/safe-html-types,ActivationContainsFileCount,0
google/safe-html-types,ActivationIsActiveByDefaultCount,0
google/turbine,ProfilesCount,1
google/turbine,ContainsActivationCount,1
google/turbine,ActivationContainsJDKCount,1
google/turbine,ActivationContainsOSCount,0
google/turbine,ActivationContainsPropertyCount,0
google/turbine,ActivationContainsFileCount,0
google/turbine,ActivationIsActiveByDefaultCount,0
google/webauthndemo,ProfilesCount,1
google/webauthndemo,ContainsActivationCount,1
google/webauthndemo,ActivationContainsJDKCount,1
google/webauthndemo,ActivationContainsOSCount,0
google/webauthndemo,ActivationContainsPropertyCount,0
google/webauthndemo,ActivationContainsFileCount,0
google/webauthndemo,ActivationIsActiveByDefaultCount,0
googleads/google-ads-java,ProfilesCount,3
googleads/google-ads-java,ContainsActivationCount,2
googleads/google-ads-java,ActivationContainsJDKCount,0
googleads/google-ads-java,ActivationContainsOSCount,0
googleads/google-ads-java,ActivationContainsPropertyCount,1
googleads/google-ads-java,ActivationContainsFileCount,0
googleads/google-ads-java,ActivationIsActiveByDefaultCount,1
googleapis/google-auth-library-java,ProfilesCount,1
googleapis/google-auth-library-java,ContainsActivationCount,1
googleapis/google-auth-library-java,ActivationContainsJDKCount,0
googleapis/google-auth-library-java,ActivationContainsOSCount,0
googleapis/google-auth-library-java,ActivationContainsPropertyCount,1
googleapis/google-auth-library-java,ActivationContainsFileCount,0
googleapis/google-auth-library-java,ActivationIsActiveByDefaultCount,0
googleapis/google-http-java-client,ProfilesCount,4
googleapis/google-http-java-client,ContainsActivationCount,4
googleapis/google-http-java-client,ActivationContainsJDKCount,1
googleapis/google-http-java-client,ActivationContainsOSCount,1
googleapis/google-http-java-client,ActivationContainsPropertyCount,1
googleapis/google-http-java-client,ActivationContainsFileCount,1
googleapis/google-http-java-client,ActivationIsActiveByDefaultCount,0
gridgain/gridgain,ProfilesCount,16
gridgain/gridgain,ContainsActivationCount,2
gridgain/gridgain,ActivationContainsJDKCount,0
gridgain/gridgain,ActivationContainsOSCount,0
gridgain/gridgain,ActivationContainsPropertyCount,2
gridgain/gridgain,ActivationContainsFileCount,0
gridgain/gridgain,ActivationIsActiveByDefaultCount,0
hadoopsubmarine/submarine,ProfilesCount,6
hadoopsubmarine/submarine,ContainsActivationCount,3
hadoopsubmarine/submarine,ActivationContainsJDKCount,0
hadoopsubmarine/submarine,ActivationContainsOSCount,0
hadoopsubmarine/submarine,ActivationContainsPropertyCount,2
hadoopsubmarine/submarine,ActivationContainsFileCount,0
hadoopsubmarine/submarine,ActivationIsActiveByDefaultCount,2
hazelcast/hazelcast,ProfilesCount,13
hazelcast/hazelcast,ContainsActivationCount,1
hazelcast/hazelcast,ActivationContainsJDKCount,1
hazelcast/hazelcast,ActivationContainsOSCount,0
hazelcast/hazelcast,ActivationContainsPropertyCount,0
hazelcast/hazelcast,ActivationContainsFileCount,0
hazelcast/hazelcast,ActivationIsActiveByDefaultCount,0
hazelcast/hazelcast-kubernetes,ProfilesCount,5
hazelcast/hazelcast-kubernetes,ContainsActivationCount,1
hazelcast/hazelcast-kubernetes,ActivationContainsJDKCount,0
hazelcast/hazelcast-kubernetes,ActivationContainsOSCount,0
hazelcast/hazelcast-kubernetes,ActivationContainsPropertyCount,1
hazelcast/hazelcast-kubernetes,ActivationContainsFileCount,0
hazelcast/hazelcast-kubernetes,ActivationIsActiveByDefaultCount,0
hortonworks/registry,ProfilesCount,6
hortonworks/registry,ContainsActivationCount,5
hortonworks/registry,ActivationContainsJDKCount,0
hortonworks/registry,ActivationContainsOSCount,0
hortonworks/registry,ActivationContainsPropertyCount,1
hortonworks/registry,ActivationContainsFileCount,0
hortonworks/registry,ActivationIsActiveByDefaultCount,4
hortonworks/streamline,ProfilesCount,4
hortonworks/streamline,ContainsActivationCount,1
hortonworks/streamline,ActivationContainsJDKCount,0
hortonworks/streamline,ActivationContainsOSCount,0
hortonworks/streamline,ActivationContainsPropertyCount,0
hortonworks/streamline,ActivationContainsFileCount,0
hortonworks/streamline,ActivationIsActiveByDefaultCount,1
hugegraph/hugegraph,ProfilesCount,6
hugegraph/hugegraph,ContainsActivationCount,1
hugegraph/hugegraph,ActivationContainsJDKCount,0
hugegraph/hugegraph,ActivationContainsOSCount,0
hugegraph/hugegraph,ActivationContainsPropertyCount,0
hugegraph/hugegraph,ActivationContainsFileCount,0
hugegraph/hugegraph,ActivationIsActiveByDefaultCount,1
infinispan/infinispan,ProfilesCount,25
infinispan/infinispan,ContainsActivationCount,14
infinispan/infinispan,ActivationContainsJDKCount,0
infinispan/infinispan,ActivationContainsOSCount,0
infinispan/infinispan,ActivationContainsPropertyCount,4
infinispan/infinispan,ActivationContainsFileCount,6
infinispan/infinispan,ActivationIsActiveByDefaultCount,6
intel/llama,ProfilesCount,1
intel/llama,ContainsActivationCount,1
intel/llama,ActivationContainsJDKCount,0
intel/llama,ActivationContainsOSCount,0
intel/llama,ActivationContainsPropertyCount,0
intel/llama,ActivationContainsFileCount,0
intel/llama,ActivationIsActiveByDefaultCount,1
jboss-developer/jboss-eap-quickstarts,ProfilesCount,14
jboss-developer/jboss-eap-quickstarts,ContainsActivationCount,10
jboss-developer/jboss-eap-quickstarts,ActivationContainsJDKCount,0
jboss-developer/jboss-eap-quickstarts,ActivationContainsOSCount,0
jboss-developer/jboss-eap-quickstarts,ActivationContainsPropertyCount,9
jboss-developer/jboss-eap-quickstarts,ActivationContainsFileCount,1
jboss-developer/jboss-eap-quickstarts,ActivationIsActiveByDefaultCount,5
keycloak/keycloak-documentation,ProfilesCount,2
keycloak/keycloak-documentation,ContainsActivationCount,2
keycloak/keycloak-documentation,ActivationContainsJDKCount,0
keycloak/keycloak-documentation,ActivationContainsOSCount,0
keycloak/keycloak-documentation,ActivationContainsPropertyCount,2
keycloak/keycloak-documentation,ActivationContainsFileCount,0
keycloak/keycloak-documentation,ActivationIsActiveByDefaultCount,0
kiegroup/appformer,ProfilesCount,3
kiegroup/appformer,ContainsActivationCount,1
kiegroup/appformer,ActivationContainsJDKCount,0
kiegroup/appformer,ActivationContainsOSCount,0
kiegroup/appformer,ActivationContainsPropertyCount,1
kiegroup/appformer,ActivationContainsFileCount,0
kiegroup/appformer,ActivationIsActiveByDefaultCount,0
kiegroup/drools,ProfilesCount,2
kiegroup/drools,ContainsActivationCount,1
kiegroup/drools,ActivationContainsJDKCount,0
kiegroup/drools,ActivationContainsOSCount,0
kiegroup/drools,ActivationContainsPropertyCount,1
kiegroup/drools,ActivationContainsFileCount,0
kiegroup/drools,ActivationIsActiveByDefaultCount,0
kiegroup/droolsjbpm-integration,ProfilesCount,3
kiegroup/droolsjbpm-integration,ContainsActivationCount,1
kiegroup/droolsjbpm-integration,ActivationContainsJDKCount,0
kiegroup/droolsjbpm-integration,ActivationContainsOSCount,0
kiegroup/droolsjbpm-integration,ActivationContainsPropertyCount,1
kiegroup/droolsjbpm-integration,ActivationContainsFileCount,0
kiegroup/droolsjbpm-integration,ActivationIsActiveByDefaultCount,0
kiegroup/jbpm,ProfilesCount,3
kiegroup/jbpm,ContainsActivationCount,1
kiegroup/jbpm,ActivationContainsJDKCount,0
kiegroup/jbpm,ActivationContainsOSCount,0
kiegroup/jbpm,ActivationContainsPropertyCount,1
kiegroup/jbpm,ActivationContainsFileCount,0
kiegroup/jbpm,ActivationIsActiveByDefaultCount,0
kiegroup/jbpm-work-items,ProfilesCount,2
kiegroup/jbpm-work-items,ContainsActivationCount,2
kiegroup/jbpm-work-items,ActivationContainsJDKCount,0
kiegroup/jbpm-work-items,ActivationContainsOSCount,0
kiegroup/jbpm-work-items,ActivationContainsPropertyCount,2
kiegroup/jbpm-work-items,ActivationContainsFileCount,0
kiegroup/jbpm-work-items,ActivationIsActiveByDefaultCount,0
kiegroup/kogito-runtimes,ProfilesCount,3
kiegroup/kogito-runtimes,ContainsActivationCount,1
kiegroup/kogito-runtimes,ActivationContainsJDKCount,0
kiegroup/kogito-runtimes,ActivationContainsOSCount,0
kiegroup/kogito-runtimes,ActivationContainsPropertyCount,1
kiegroup/kogito-runtimes,ActivationContainsFileCount,0
kiegroup/kogito-runtimes,ActivationIsActiveByDefaultCount,0
kiegroup/optaplanner,ProfilesCount,2
kiegroup/optaplanner,ContainsActivationCount,1
kiegroup/optaplanner,ActivationContainsJDKCount,0
kiegroup/optaplanner,ActivationContainsOSCount,0
kiegroup/optaplanner,ActivationContainsPropertyCount,1
kiegroup/optaplanner,ActivationContainsFileCount,0
kiegroup/optaplanner,ActivationIsActiveByDefaultCount,0
kiegroup/optaweb-employee-rostering,ProfilesCount,4
kiegroup/optaweb-employee-rostering,ContainsActivationCount,3
kiegroup/optaweb-employee-rostering,ActivationContainsJDKCount,0
kiegroup/optaweb-employee-rostering,ActivationContainsOSCount,0
kiegroup/optaweb-employee-rostering,ActivationContainsPropertyCount,3
kiegroup/optaweb-employee-rostering,ActivationContainsFileCount,0
kiegroup/optaweb-employee-rostering,ActivationIsActiveByDefaultCount,0
kiegroup/optaweb-vehicle-routing,ProfilesCount,3
kiegroup/optaweb-vehicle-routing,ContainsActivationCount,3
kiegroup/optaweb-vehicle-routing,ActivationContainsJDKCount,0
kiegroup/optaweb-vehicle-routing,ActivationContainsOSCount,0
kiegroup/optaweb-vehicle-routing,ActivationContainsPropertyCount,3
kiegroup/optaweb-vehicle-routing,ActivationContainsFileCount,0
kiegroup/optaweb-vehicle-routing,ActivationIsActiveByDefaultCount,0
liferay/liferay-faces,ProfilesCount,25
liferay/liferay-faces,ContainsActivationCount,10
liferay/liferay-faces,ActivationContainsJDKCount,0
liferay/liferay-faces,ActivationContainsOSCount,0
liferay/liferay-faces,ActivationContainsPropertyCount,0
liferay/liferay-faces,ActivationContainsFileCount,6
liferay/liferay-faces,ActivationIsActiveByDefaultCount,4
liferay/liferay-faces-alloy,ProfilesCount,8
liferay/liferay-faces-alloy,ContainsActivationCount,3
liferay/liferay-faces-alloy,ActivationContainsJDKCount,0
liferay/liferay-faces-alloy,ActivationContainsOSCount,0
liferay/liferay-faces-alloy,ActivationContainsPropertyCount,0
liferay/liferay-faces-alloy,ActivationContainsFileCount,1
liferay/liferay-faces-alloy,ActivationIsActiveByDefaultCount,2
liferay/liferay-faces-bridge-impl,ProfilesCount,22
liferay/liferay-faces-bridge-impl,ContainsActivationCount,9
liferay/liferay-faces-bridge-impl,ActivationContainsJDKCount,0
liferay/liferay-faces-bridge-impl,ActivationContainsOSCount,0
liferay/liferay-faces-bridge-impl,ActivationContainsPropertyCount,0
liferay/liferay-faces-bridge-impl,ActivationContainsFileCount,6
liferay/liferay-faces-bridge-impl,ActivationIsActiveByDefaultCount,3
liferay/liferay-faces-clay,ProfilesCount,7
liferay/liferay-faces-clay,ContainsActivationCount,3
liferay/liferay-faces-clay,ActivationContainsJDKCount,0
liferay/liferay-faces-clay,ActivationContainsOSCount,0
liferay/liferay-faces-clay,ActivationContainsPropertyCount,0
liferay/liferay-faces-clay,ActivationContainsFileCount,1
liferay/liferay-faces-clay,ActivationIsActiveByDefaultCount,2
liferay/liferay-faces-portal,ProfilesCount,19
liferay/liferay-faces-portal,ContainsActivationCount,6
liferay/liferay-faces-portal,ActivationContainsJDKCount,0
liferay/liferay-faces-portal,ActivationContainsOSCount,0
liferay/liferay-faces-portal,ActivationContainsPropertyCount,0
liferay/liferay-faces-portal,ActivationContainsFileCount,4
liferay/liferay-faces-portal,ActivationIsActiveByDefaultCount,2
liferay/liferay-faces-showcase,ProfilesCount,7
liferay/liferay-faces-showcase,ContainsActivationCount,2
liferay/liferay-faces-showcase,ActivationContainsJDKCount,0
liferay/liferay-faces-showcase,ActivationContainsOSCount,0
liferay/liferay-faces-showcase,ActivationContainsPropertyCount,0
liferay/liferay-faces-showcase,ActivationContainsFileCount,1
liferay/liferay-faces-showcase,ActivationIsActiveByDefaultCount,1
liferay/liferay-maven-support,ProfilesCount,1
liferay/liferay-maven-support,ContainsActivationCount,1
liferay/liferay-maven-support,ActivationContainsJDKCount,0
liferay/liferay-maven-support,ActivationContainsOSCount,0
liferay/liferay-maven-support,ActivationContainsPropertyCount,1
liferay/liferay-maven-support,ActivationContainsFileCount,0
liferay/liferay-maven-support,ActivationIsActiveByDefaultCount,0
liferay/portletmvc4spring,ProfilesCount,4
liferay/portletmvc4spring,ContainsActivationCount,1
liferay/portletmvc4spring,ActivationContainsJDKCount,0
liferay/portletmvc4spring,ActivationContainsOSCount,0
liferay/portletmvc4spring,ActivationContainsPropertyCount,0
liferay/portletmvc4spring,ActivationContainsFileCount,0
liferay/portletmvc4spring,ActivationIsActiveByDefaultCount,1
linkedin/cleo,ProfilesCount,1
linkedin/cleo,ContainsActivationCount,1
linkedin/cleo,ActivationContainsJDKCount,0
linkedin/cleo,ActivationContainsOSCount,0
linkedin/cleo,ActivationContainsPropertyCount,1
linkedin/cleo,ActivationContainsFileCount,0
linkedin/cleo,ActivationIsActiveByDefaultCount,0
microsoft/Dhalion,ProfilesCount,1
microsoft/Dhalion,ContainsActivationCount,1
microsoft/Dhalion,ActivationContainsJDKCount,0
microsoft/Dhalion,ActivationContainsOSCount,0
microsoft/Dhalion,ActivationContainsPropertyCount,1
microsoft/Dhalion,ActivationContainsFileCount,0
microsoft/Dhalion,ActivationIsActiveByDefaultCount,0
microsoft/Partner-Center-Java,ProfilesCount,1
microsoft/Partner-Center-Java,ContainsActivationCount,1
microsoft/Partner-Center-Java,ActivationContainsJDKCount,0
microsoft/Partner-Center-Java,ActivationContainsOSCount,0
microsoft/Partner-Center-Java,ActivationContainsPropertyCount,1
microsoft/Partner-Center-Java,ActivationContainsFileCount,0
microsoft/Partner-Center-Java,ActivationIsActiveByDefaultCount,0
microsoft/azure-spark-java-sdk,ProfilesCount,4
microsoft/azure-spark-java-sdk,ContainsActivationCount,3
microsoft/azure-spark-java-sdk,ActivationContainsJDKCount,1
microsoft/azure-spark-java-sdk,ActivationContainsOSCount,0
microsoft/azure-spark-java-sdk,ActivationContainsPropertyCount,2
microsoft/azure-spark-java-sdk,ActivationContainsFileCount,0
microsoft/azure-spark-java-sdk,ActivationIsActiveByDefaultCount,0
microsoft/botbuilder-java,ProfilesCount,3
microsoft/botbuilder-java,ContainsActivationCount,1
microsoft/botbuilder-java,ActivationContainsJDKCount,0
microsoft/botbuilder-java,ActivationContainsOSCount,0
microsoft/botbuilder-java,ActivationContainsPropertyCount,0
microsoft/botbuilder-java,ActivationContainsFileCount,0
microsoft/botbuilder-java,ActivationIsActiveByDefaultCount,1
microsoft/java-debug,ProfilesCount,1
microsoft/java-debug,ContainsActivationCount,1
microsoft/java-debug,ActivationContainsJDKCount,0
microsoft/java-debug,ActivationContainsOSCount,0
microsoft/java-debug,ActivationContainsPropertyCount,0
microsoft/java-debug,ActivationContainsFileCount,1
microsoft/java-debug,ActivationIsActiveByDefaultCount,0
microsoft/lsif-java,ProfilesCount,4
microsoft/lsif-java,ContainsActivationCount,2
microsoft/lsif-java,ActivationContainsJDKCount,0
microsoft/lsif-java,ActivationContainsOSCount,0
microsoft/lsif-java,ActivationContainsPropertyCount,0
microsoft/lsif-java,ActivationContainsFileCount,2
microsoft/lsif-java,ActivationIsActiveByDefaultCount,0
microsoft/mssql-jdbc,ProfilesCount,3
microsoft/mssql-jdbc,ContainsActivationCount,1
microsoft/mssql-jdbc,ActivationContainsJDKCount,0
microsoft/mssql-jdbc,ActivationContainsOSCount,0
microsoft/mssql-jdbc,ActivationContainsPropertyCount,0
microsoft/mssql-jdbc,ActivationContainsFileCount,0
microsoft/mssql-jdbc,ActivationIsActiveByDefaultCount,1
microsoft/oauth2-useragent,ProfilesCount,2
microsoft/oauth2-useragent,ContainsActivationCount,1
microsoft/oauth2-useragent,ActivationContainsJDKCount,0
microsoft/oauth2-useragent,ActivationContainsOSCount,0
microsoft/oauth2-useragent,ActivationContainsPropertyCount,1
microsoft/oauth2-useragent,ActivationContainsFileCount,0
microsoft/oauth2-useragent,ActivationIsActiveByDefaultCount,0
microsoft/spring-cloud-azure,ProfilesCount,2
microsoft/spring-cloud-azure,ContainsActivationCount,1
microsoft/spring-cloud-azure,ActivationContainsJDKCount,0
microsoft/spring-cloud-azure,ActivationContainsOSCount,0
microsoft/spring-cloud-azure,ActivationContainsPropertyCount,0
microsoft/spring-cloud-azure,ActivationContainsFileCount,0
microsoft/spring-cloud-azure,ActivationIsActiveByDefaultCount,1
microsoft/spring-data-cosmosdb,ProfilesCount,7
microsoft/spring-data-cosmosdb,ContainsActivationCount,3
microsoft/spring-data-cosmosdb,ActivationContainsJDKCount,1
microsoft/spring-data-cosmosdb,ActivationContainsOSCount,0
microsoft/spring-data-cosmosdb,ActivationContainsPropertyCount,1
microsoft/spring-data-cosmosdb,ActivationContainsFileCount,0
microsoft/spring-data-cosmosdb,ActivationIsActiveByDefaultCount,1
microsoft/spring-data-gremlin,ProfilesCount,2
microsoft/spring-data-gremlin,ContainsActivationCount,1
microsoft/spring-data-gremlin,ActivationContainsJDKCount,0
microsoft/spring-data-gremlin,ActivationContainsOSCount,0
microsoft/spring-data-gremlin,ActivationContainsPropertyCount,1
microsoft/spring-data-gremlin,ActivationContainsFileCount,0
microsoft/spring-data-gremlin,ActivationIsActiveByDefaultCount,0
microsoft/stateful-java-web-app,ProfilesCount,3
microsoft/stateful-java-web-app,ContainsActivationCount,3
microsoft/stateful-java-web-app,ActivationContainsJDKCount,0
microsoft/stateful-java-web-app,ActivationContainsOSCount,0
microsoft/stateful-java-web-app,ActivationContainsPropertyCount,3
microsoft/stateful-java-web-app,ActivationContainsFileCount,0
microsoft/stateful-java-web-app,ActivationIsActiveByDefaultCount,0
microsoft/vso-httpclient-java,ProfilesCount,1
microsoft/vso-httpclient-java,ContainsActivationCount,1
microsoft/vso-httpclient-java,ActivationContainsJDKCount,1
microsoft/vso-httpclient-java,ActivationContainsOSCount,0
microsoft/vso-httpclient-java,ActivationContainsPropertyCount,0
microsoft/vso-httpclient-java,ActivationContainsFileCount,0
