#Params,CO₂ cost (kg)
3607000000.0,0.6955718223588185
46741000000.0,4.868875678055959
70554000000.0,24.294955092188385
70554000000.0,12.394907827173064
14770000000.0,1.4567499993965214
14770000000.0,1.4979490078097508
7615000000.0,1.843130530949716
34407000000.0,3.0383267111697756
14022000000.0,1.688768913825354
4769000000.0,0.8786187529837363
56707000000.0,7.573745947003327
8029999999.999999,0.9589293660241076
8000000000.0,0.6326067194392223
8029999999.999999,0.8567350675600638
8029999999.999999,0.8696863144847194
7616000000.0,1.1168119424540062
12248000000.0,1.6056733720976346
8029999999.999999,1.4026920558645364
3213000000.0,0.7136943710993237
3213000000.0,0.7098992379250731
3213000000.0,0.6790420787993628
3213000000.0,0.7024275750432208
7242000000.0,0.473352902911403
12000000000.0,1.588538152037204
8029999999.999999,0.9009742584093858
8029999999.999999,0.6972323700900078
8029999999.999999,0.6761609388675446
10732000000.0,0.8360996102835094
10732000000.0,0.8365921760063044
7242000000.0,0.460398776350902
8114000000.000001,0.6837071414696949
8114000000.000001,0.6604545756311642
8987000000.0,0.7192493966122806
8987000000.0,0.7278113725071576
9859000000.0,0.7867630512271585
7242000000.0,0.6218379317378522
10211000000.0,0.9953176565006856
10211000000.0,0.9963841173785796
10211000000.0,1.889978711408334
6000000000.0,31.923119280479877
1236000000.0,0.4650279939316764
32764000000.000004,10.210389776239603
620000000.0,0.978737373550742
620000000.0,0.5497443903172499
1837000000.0,0.9488707865996204
1837000000.0,0.5643288573973027
111210000000.0,71.27088842602943
111210000000.0,72.5652930561157
14167000000.0,1.92549058647731
14167000000.0,1.3384660100072798
32512000000.0,59.96715941585337
32512000000.0,46.0594497310076
3950000000.0,1.638682166903881
3950000000.0,0.8661506478387992
7721000000.0,1.82735405409524
7721000000.0,1.07882659669136
14316000000.0,9.54561289606972
14316000000.0,8.901971537535811
494000000.0,1.799938291689305
494000000.0,0.5578477231452632
1544000000.0,1.1081948920047158
1544000000.0,0.6588239385562741
57409000000.0,107.03147746473374
57409000000.0,42.5062475032037
72706000000.0,64.06227923986644
72706000000.0,37.55397442269999
7616000000.0,1.280582255575841
7616000000.0,1.042038985857492
72706000000.0,12.168247694827103
7616000000.0,1.563036062905102
73406000000.0,27.2497165156002
8291000000.0,1.0543822847239583
500000000.0,1.1653426288183506
500000000.0,0.6308244528197698
494000000.0,0.6185759745833384
1500000000.0,1.248501010003509
1500000000.0,0.6871893311954247
14770000000.0,5.585921351724733
14770000000.0,1.7736503203376015
32764000000.000004,5.874885542747245
32764000000.000004,5.752483170342869
3086000000.0,3.810507474005892
3000000000.0,1.388474305580962
72706000000.0,18.09192658999383
72706000000.0,33.00676832439911
7616000000.0,3.0279608791428823
7616000000.0,2.168271483115276
14770000000.0,3.6326252007532585
14770000000.0,1.3832140652589733
32000000000.0,4.690250267299801
32000000000.0,4.694389662979787
7616000000.0,2.301767168007955
7616000000.0,1.7798574812515715
7616000000.0,0.6976473478971377
72706000000.0,28.676884975257288
7616000000.0,1.3397297456276407
7000000000.0,1.1392665608863095
630000000.0,0.9872690931251266
7511000000.0,0.9235229122819598
8029999999.999999,1.8927465269670676
14000000000.0,1.5906290699310597
7373000000.0,0.641848681233742
7373000000.0,0.6240693126713804
8029999999.999999,2.5267999260414062
8029999999.999999,0.705851105075447
8000000000.0,0.7603778620962051
8029999999.999999,0.9145351611132494
8029999999.999999,1.4158069390079968
1544000000.0,1.7118710517795366
7616000000.0,0.929691912924937
7616000000.0,1.8560068866327823
7616000000.0,0.3570687049203953
8029999999.999999,0.9086809784711636
12879000000.0,0.837531938197392
3213000000.0,0.7331495359585803
2614000000.0,1.1575938811598998
2614000000.0,0.8883672035861858
7000000000.0,0.4522760060332542
8029999999.999999,0.8573924305183018
7242000000.0,1.2082068431884143
7242000000.0,0.6061633022825488
10732000000.0,0.8212041510763431
70554000000.0,8.618348546199883
70554000000.0,8.616454319859539
8029999999.999999,0.6604986385208319
8029999999.999999,0.8916722336274605
8029999999.999999,1.4686322460719523
12248000000.0,2.084664771380936
27227000000.0,3.8884690055220217
7376000000.0,0.63489301124129
8538000000.0,1.100976721852036
7616000000.0,0.8428531246952065
33744000000.0,1.9700698270129788
33340000000.000004,2.309528159748111
135000000.0,0.3271963061571026
3821000000.0,1.1917650832983249
8029999999.999999,0.7281392339637881
8029999999.999999,0.666376443992819
3204000000.0,1.7392998398253874
2506000000.0,0.877135651473592
8029999999.999999,1.604654524294257
3213000000.0,0.7229523812767585
