"sep=,"
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-generated-actions.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_GENERATED_ACTIONS_H_;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-generated-function-mockers.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_GENERATED_FUNCTION_MOCKERS_H_;GTEST_HAS_STD_FUNCTION_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-generated-matchers.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_GENERATED_MATCHERS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-generated-nice-strict.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_GENERATED_NICE_STRICT_H_;GTEST_LANG_CXX11
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-matchers.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_MATCHERS_H_;GTEST_HAS_ABSL;GTEST_HAS_GLOBAL_STRING;GTEST_HAS_GLOBAL_WSTRING;GTEST_HAS_RTTI;GTEST_HAS_STD_BEGIN_AND_END_;GTEST_HAS_STD_INITIALIZER_LIST_;GTEST_HAS_STD_WSTRING;GTEST_LANG_CXX11;_MSC_VER;_PREFAST_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-more-actions.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_MORE_ACTIONS_H_;GTEST_HAS_EXCEPTIONS;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-more-matchers.h.xml,GMOCK_INCLUDE_GMOCK_MORE_MATCHERS_H_;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock-spec-builders.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_SPEC_BUILDERS_H_;GTEST_HAS_EXCEPTIONS
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/gmock.h.xml,GMOCK_INCLUDE_GMOCK_GMOCK_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/custom/gmock-generated-actions.h.xml,GMOCK_INCLUDE_GMOCK_INTERNAL_CUSTOM_GMOCK_GENERATED_ACTIONS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/custom/gmock-matchers.h.xml,GMOCK_INCLUDE_GMOCK_INTERNAL_CUSTOM_GMOCK_MATCHERS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/custom/gmock-port.h.xml,GMOCK_INCLUDE_GMOCK_INTERNAL_CUSTOM_GMOCK_PORT_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/gmock-generated-internal-utils.h.xml,GMOCK_INCLUDE_GMOCK_INTERNAL_GMOCK_GENERATED_INTERNAL_UTILS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/gmock-internal-utils.h.xml,GMOCK_INCLUDE_GMOCK_INTERNAL_GMOCK_INTERNAL_UTILS_H_;GMOCK_WCHAR_T_IS_NATIVE_;GTEST_LANG_CXX11;GTEST_OS_SYMBIAN;_MSC_VER;_NATIVE_WCHAR_T_DEFINED;_STLP_NO_WCHAR_T;__GNUC__;__WCHAR_UNSIGNED__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/include/gmock/internal/gmock-port.h.xml,GMOCK_DECLARE_bool_;GMOCK_INCLUDE_GMOCK_INTERNAL_GMOCK_PORT_H_;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googlemock/test/gmock_link_test.h.xml,GMOCK_TEST_GMOCK_LINK_TEST_H_;GTEST_HAS_EXCEPTIONS;GTEST_OS_WINDOWS_MOBILE;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-death-test.h.xml,GTEST_HAS_DEATH_TEST;GTEST_INCLUDE_GTEST_GTEST_DEATH_TEST_H_;GTEST_OS_FUCHSIA;GTEST_OS_WINDOWS;NDEBUG
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-message.h.xml,GTEST_HAS_GLOBAL_WSTRING;GTEST_HAS_STD_WSTRING;GTEST_INCLUDE_GTEST_GTEST_MESSAGE_H_;GTEST_OS_SYMBIAN
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-param-test.h.xml,GTEST_HAS_COMBINE;GTEST_INCLUDE_GTEST_GTEST_PARAM_TEST_H_;GTEST_OS_SYMBIAN
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-printers.h.xml,GTEST_HAS_ABSL;GTEST_HAS_GLOBAL_STRING;GTEST_HAS_GLOBAL_WSTRING;GTEST_HAS_STD_TUPLE_;GTEST_HAS_STD_WSTRING;GTEST_HAS_TR1_TUPLE;GTEST_INCLUDE_GTEST_GTEST_PRINTERS_H_;GTEST_LANG_CXX11;_MSC_VER;_NATIVE_WCHAR_T_DEFINED
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-spi.h.xml,GTEST_INCLUDE_GTEST_GTEST_SPI_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-test-part.h.xml,GTEST_INCLUDE_GTEST_GTEST_TEST_PART_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest-typed-test.h.xml,GTEST_HAS_TYPED_TEST;GTEST_HAS_TYPED_TEST_P;GTEST_INCLUDE_GTEST_GTEST_TYPED_TEST_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest.h.xml,GTEST_DONT_DEFINE_ASSERT_EQ;GTEST_DONT_DEFINE_ASSERT_GE;GTEST_DONT_DEFINE_ASSERT_GT;GTEST_DONT_DEFINE_ASSERT_LE;GTEST_DONT_DEFINE_ASSERT_LT;GTEST_DONT_DEFINE_ASSERT_NE;GTEST_DONT_DEFINE_FAIL;GTEST_DONT_DEFINE_SUCCEED;GTEST_DONT_DEFINE_TEST;GTEST_HAS_DEATH_TEST;GTEST_HAS_EXCEPTIONS;GTEST_HAS_GLOBAL_STRING;GTEST_HAS_STD_WSTRING;GTEST_INCLUDE_GTEST_GTEST_H_;GTEST_OS_WINDOWS;GTEST_USE_OWN_FLAGFILE_FLAG_;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest_pred_impl.h.xml,GTEST_INCLUDE_GTEST_GTEST_PRED_IMPL_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/gtest_prod.h.xml,GTEST_INCLUDE_GTEST_GTEST_PROD_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/custom/gtest-port.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_CUSTOM_GTEST_PORT_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/custom/gtest-printers.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_CUSTOM_GTEST_PRINTERS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/custom/gtest.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_CUSTOM_GTEST_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-death-test-internal.h.xml,GTEST_HAS_DEATH_TEST;GTEST_HAS_EXCEPTIONS;GTEST_INCLUDE_GTEST_INTERNAL_GTEST_DEATH_TEST_INTERNAL_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-filepath.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_FILEPATH_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-internal.h.xml,GTEST_ELLIPSIS_NEEDS_POD_;GTEST_HAS_EXCEPTIONS;GTEST_HAS_TYPED_TEST;GTEST_HAS_TYPED_TEST_P;GTEST_INCLUDE_GTEST_INTERNAL_GTEST_INTERNAL_H_;GTEST_LANG_CXX11;GTEST_OS_LINUX;GTEST_OS_WINDOWS;_MSC_VER;__BORLANDC__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-linked_ptr.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_LINKED_PTR_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-param-util-generated.h.xml,GTEST_HAS_COMBINE;GTEST_INCLUDE_GTEST_INTERNAL_GTEST_PARAM_UTIL_GENERATED_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-param-util.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_PARAM_UTIL_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-port-arch.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_PORT_ARCH_H_;TARGET_OS_IPHONE;WINAPI_FAMILY;_AIX;_WIN32;_WIN32_WCE;__ANDROID__;__APPLE__;__CYGWIN__;__FreeBSD__;__Fuchsia__;__MINGW32__;__MINGW__;__MVS__;__NetBSD__;__OpenBSD__;__QNX__;__SVR4;__SYMBIAN32__;__hpux;__linux__;__native_client__;__sun
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-port.h.xml,BOOST_HAS_TR1_TUPLE;COMPILER_ICC;GTEST_API_;GTEST_ATTRIBUTE_UNUSED_;GTEST_CHECK_;GTEST_CREATE_SHARED_LIBRARY;GTEST_DECLARE_bool_;GTEST_DEFAULT_DEATH_TEST_STYLE;GTEST_DEV_EMAIL_;GTEST_ENV_HAS_STD_TUPLE_;GTEST_ENV_HAS_TR1_TUPLE_;GTEST_EXCLUSIVE_LOCK_REQUIRED_;GTEST_FLAG;GTEST_GCC_VER_;GTEST_HAS_CLONE;GTEST_HAS_CXXABI_H_;GTEST_HAS_DEATH_TEST;GTEST_HAS_DOWNCAST_;GTEST_HAS_EXCEPTIONS;GTEST_HAS_GLOBAL_STRING;GTEST_HAS_GLOBAL_WSTRING;GTEST_HAS_HASH_MAP_;GTEST_HAS_MUTEX_AND_THREAD_LOCAL_;GTEST_HAS_NOTIFICATION_;GTEST_HAS_POSIX_RE;GTEST_HAS_PTHREAD;GTEST_HAS_RTTI;GTEST_HAS_SEH;GTEST_HAS_STD_MOVE_;GTEST_HAS_STD_STRING;GTEST_HAS_STD_TUPLE_;GTEST_HAS_STD_WSTRING;GTEST_HAS_STREAM_REDIRECTION;GTEST_HAS_TR1_TUPLE;GTEST_INCLUDE_GTEST_INTERNAL_GTEST_PORT_H_;GTEST_INIT_GOOGLE_TEST_NAME_;GTEST_IS_THREADSAFE;GTEST_LANG_CXX11;GTEST_LINKED_AS_SHARED_LIBRARY;GTEST_LOG_;GTEST_OS_AIX;GTEST_OS_CYGWIN;GTEST_OS_FREEBSD;GTEST_OS_FUCHSIA;GTEST_OS_HPUX;GTEST_OS_IOS;GTEST_OS_LINUX;GTEST_OS_LINUX_ANDROID;GTEST_OS_MAC;GTEST_OS_NETBSD;GTEST_OS_OPENBSD;GTEST_OS_QNX;GTEST_OS_SOLARIS;GTEST_OS_SYMBIAN;GTEST_OS_WINDOWS;GTEST_OS_WINDOWS_DESKTOP;GTEST_OS_WINDOWS_MINGW;GTEST_OS_WINDOWS_MOBILE;GTEST_OS_WINDOWS_PHONE;GTEST_OS_WINDOWS_RT;GTEST_STDLIB_CXX11;GTEST_TUPLE_NAMESPACE_;GTEST_USES_PCRE;GTEST_USES_POSIX_RE;GTEST_USES_SIMPLE_RE;GTEST_USE_OWN_FLAGFILE_FLAG_;GTEST_USE_OWN_TR1_TUPLE;_CPPLIB_VER;_CPPRTTI;_CPPUNWIND;_HAS_EXCEPTIONS;_LIBCPP_VERSION;_MSC_FULL_VER;_MSC_VER;_STLPORT_MAJOR;_WIN32_WCE;__ANDROID_API__;__APPLE__;__BORLANDC__;__CUDACC__;__EXCEPTIONS;__GLIBCXX__;__GNUC_MINOR__;__GNUC__;__GXX_EXPERIMENTAL_CXX0X__;__GXX_RTTI;__HP_aCC;__IBMCPP__;__INTEL_COMPILER;__LP64__;__MINGW64_VERSION_MAJOR;__MINGW_PRINTF_FORMAT;__RTTI_ALL__;__SUNPRO_CC;__SYMBIAN32__;__SunOS_5_8;__SunOS_5_9;__arm__;__clang__;__cplusplus;__i386__;__ia64__;__mips__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-string.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_STRING_H_;GTEST_OS_WINDOWS_MOBILE;__BORLANDC__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-tuple.h.xml,GTEST_INCLUDE_GTEST_INTERNAL_GTEST_TUPLE_H_;_MSC_VER;__SUNPRO_CC;__SYMBIAN32__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/include/gtest/internal/gtest-type-util.h.xml,GTEST_HAS_CXXABI_H_;GTEST_HAS_RTTI;GTEST_HAS_TYPED_TEST;GTEST_HAS_TYPED_TEST_P;GTEST_INCLUDE_GTEST_INTERNAL_GTEST_TYPE_UTIL_H_;__HP_aCC
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/samples/prime_tables.h.xml,GTEST_SAMPLES_PRIME_TABLES_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/samples/sample1.h.xml,GTEST_SAMPLES_SAMPLE1_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/samples/sample2.h.xml,GTEST_SAMPLES_SAMPLE2_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/samples/sample3-inl.h.xml,GTEST_SAMPLES_SAMPLE3_INL_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/samples/sample4.h.xml,GTEST_SAMPLES_SAMPLE4_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/src/gtest-internal-inl.h.xml,GTEST_CAN_STREAM_RESULTS_;GTEST_HAS_ABSL;GTEST_HAS_DEATH_TEST;GTEST_OS_WINDOWS;GTEST_SRC_GTEST_INTERNAL_INL_H_;GTEST_USES_SIMPLE_RE;_WIN32_WCE;__GNUC__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/test/googletest-param-test-test.h.xml,GTEST_TEST_GTEST_PARAM_TEST_TEST_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/test/gtest-typed-test_test.h.xml,GTEST_HAS_TYPED_TEST_P;GTEST_TEST_GTEST_TYPED_TEST_TEST_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/test/production.h.xml,GTEST_TEST_PRODUCTION_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/googletest/googletest/xcode/Samples/FrameworkSample/widget.h.xml,
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/hyperv/tools/hv_kvp_daemon.c.xml,DEBUG
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/hyperv/tools/hv_vss_daemon.c.xml,
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_externs.h.xml,JEMALLOC_INTERNAL_ARENA_EXTERNS_H;JEMALLOC_JET
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_inlines_a.h.xml,JEMALLOC_INTERNAL_ARENA_INLINES_A_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_inlines_b.h.xml,JEMALLOC_INTERNAL_ARENA_INLINES_B_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_stats.h.xml,JEMALLOC_ATOMIC_U64;JEMALLOC_INTERNAL_ARENA_STATS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_structs_a.h.xml,JEMALLOC_INTERNAL_ARENA_STRUCTS_A_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_structs_b.h.xml,JEMALLOC_INTERNAL_ARENA_STRUCTS_B_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/arena_types.h.xml,JEMALLOC_INTERNAL_ARENA_TYPES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/assert.h.xml,assert;assert_not_implemented;cassert;not_implemented;not_reached
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/atomic.h.xml,JEMALLOC_ATOMIC_U64;JEMALLOC_C11_ATOMICS;JEMALLOC_GCC_ATOMIC_ATOMICS;JEMALLOC_GCC_SYNC_ATOMICS;JEMALLOC_GCC_U8_ATOMIC_ATOMICS;JEMALLOC_GCC_U8_SYNC_ATOMICS;JEMALLOC_INTERNAL_ATOMIC_H;LG_SIZEOF_INT;LG_SIZEOF_PTR;_MSC_VER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/atomic_c11.h.xml,JEMALLOC_INTERNAL_ATOMIC_C11_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/atomic_gcc_atomic.h.xml,JEMALLOC_INTERNAL_ATOMIC_GCC_ATOMIC_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/atomic_gcc_sync.h.xml,JEMALLOC_INTERNAL_ATOMIC_GCC_SYNC_H;__arch64__;__i386__;__ppc64__;__ppc__;__sparc__;__x86_64__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/background_thread_externs.h.xml,JEMALLOC_INTERNAL_BACKGROUND_THREAD_EXTERNS_H;JEMALLOC_PTHREAD_CREATE_WRAPPER
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/background_thread_inlines.h.xml,JEMALLOC_INTERNAL_BACKGROUND_THREAD_INLINES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/background_thread_structs.h.xml,JEMALLOC_BACKGROUND_THREAD;JEMALLOC_INTERNAL_BACKGROUND_THREAD_STRUCTS_H;JEMALLOC_LAZY_LOCK
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/base_externs.h.xml,JEMALLOC_INTERNAL_BASE_EXTERNS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/base_inlines.h.xml,JEMALLOC_INTERNAL_BASE_INLINES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/base_structs.h.xml,JEMALLOC_INTERNAL_BASE_STRUCTS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/base_types.h.xml,JEMALLOC_INTERNAL_BASE_TYPES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/bin.h.xml,JEMALLOC_INTERNAL_BIN_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/bin_stats.h.xml,JEMALLOC_INTERNAL_BIN_STATS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/bin_types.h.xml,JEMALLOC_INTERNAL_BIN_TYPES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/bit_util.h.xml,JEMALLOC_HAVE_BUILTIN_CLZ;JEMALLOC_INTERNAL_BIT_UTIL_H;JEMALLOC_INTERNAL_FFS;JEMALLOC_INTERNAL_FFSL;JEMALLOC_INTERNAL_FFSLL;JEMALLOC_INTERNAL_POPCOUNTL;LG_SIZEOF_INT;LG_SIZEOF_LONG;LG_SIZEOF_LONG_LONG;LG_SIZEOF_PTR;_MSC_VER;__amd64__;__i386__;__s390__;__x86_64__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/bitmap.h.xml,BITMAP_USE_TREE;JEMALLOC_INTERNAL_BITMAP_H;LG_BITMAP_GROUP_NBITS;LG_BITMAP_MAXBITS;LG_SLAB_MAXREGS
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/cache_bin.h.xml,JEMALLOC_INTERNAL_CACHE_BIN_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/ckh.h.xml,CKH_COUNT;JEMALLOC_INTERNAL_CKH_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/ctl.h.xml,JEMALLOC_INTERNAL_CTL_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/div.h.xml,JEMALLOC_DEBUG;JEMALLOC_INTERNAL_DIV_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/emitter.h.xml,JEMALLOC_INTERNAL_EMITTER_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_dss.h.xml,JEMALLOC_INTERNAL_EXTENT_DSS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_externs.h.xml,JEMALLOC_INTERNAL_EXTENT_EXTERNS_H;JEMALLOC_JET
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_inlines.h.xml,JEMALLOC_INTERNAL_EXTENT_INLINES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_mmap.h.xml,JEMALLOC_INTERNAL_EXTENT_MMAP_EXTERNS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_structs.h.xml,JEMALLOC_INTERNAL_EXTENT_STRUCTS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/extent_types.h.xml,JEMALLOC_INTERNAL_EXTENT_TYPES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/hash.h.xml,JEMALLOC_BIG_ENDIAN;JEMALLOC_INTERNAL_HASH_H;LG_SIZEOF_PTR
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/hook.h.xml,JEMALLOC_INTERNAL_HOOK_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_decls.h.xml,JEMALLOC_GLIBC_MALLOC_HOOK;JEMALLOC_HAS_RESTRICT;JEMALLOC_HAVE_MACH_ABSOLUTE_TIME;JEMALLOC_INTERNAL_DECLS_H;JEMALLOC_OS_UNFAIR_LOCK;LG_VADDR;SIZE_T_MAX;SSIZE_MAX;SYS_open;SYS_write;_MSC_VER;_WIN32;_WIN64;__FreeBSD__;__NR_write;__aarch64__;__native_client__;__pnacl__;offsetof
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_defs.h.xml,JEMALLOC_INTERNAL_DEFS_H_
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_defs_FreeBSD.h.xml,__clang__
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_externs.h.xml,JEMALLOC_INTERNAL_EXTERNS_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_includes.h.xml,JEMALLOC_INTERNAL_INCLUDES_H
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_inlines_a.h.xml,JEMALLOC_HAVE_SCHED_GETCPU;JEMALLOC_INTERNAL_INLINES_A_H;_WIN32
/home/user/cppstats/test/freeBSD_res/_cppstats_featurelocations/freebsd-src/contrib/jemalloc/include/jemalloc/internal/jemalloc_internal_inlines_b.h.xml,JEMALLOC_INTERNAL_INLINES_B_H
