XML_PARSER_MAX_SIZE,1
OC_OS_INFO_LIB_H,1
_EFILDR_PELOADER_H_,1
bzero,1
_UNICODE_COLLATION_ENG_H_,1
APPLE_VARIABLE_H,1
_EFI_LEGACY_BIOS_H_,1
APPLE_PARTITION_INFO_H,1
APPLE_HOB_H,1
APPLE_EG2_INFO_H,1
OC_SMC_LIB_INTERNAL_H,1
OC_DEVICE_PATH_LIB_H,1
_EFI_ACPI_DESCRIPTION_H_,1
APPLE_DISK_IMAGE_LIB_INTERNAL_H,1
GENSERIAL_MODELINFO_AUTOGEN_H,1
APPLE_DIAG_LED_PROTOCOL_H,1
APPLE_VO_AUDIO_H,1
VIEWS_COMMON_H_,1
OC_APPLE_RAM_DISK_LIB_H,1
BOOT_COMPAT_INTERNAL_H,1
EFI_RIFF_H,1
OPEN_CANOPY_H,1
EFI_HDA_CONTROLLER_INFO_H,1
_FRAMEWORK_MP_SERVICE_PROTOCOL_H_,1
OC_APPLE_EVENT_LIB_H,1
EFI_AUDIODXE_H,1
_VESA_BIOS_EXTENSIONS_H_,1
_MKHI_MSGS_H,1
FIRMWARE_VOLUME_INJECT_H,1
APPLE_CERTIFICATE_H,1
VMWARE_HDA_H,1
EFI_AUDIO_DECODE_H,1
OPENSSL_VERSION_NUMBER,1
OC_APPLE_IMAGE_CONVERSION_LIB_H,1
OC_FIRMWARE_PASSWORD_LIB_H,1
BIOS_ID_H,1
TDM_APPROVED_GUID_H,1
APPLE_BOOT_POLICY_H,1
LODEPNG_NO_COMPILE_ERROR_TEXT,1
APPLE_HID_H,1
__arraycount,1
OC_APPLE_GENERIC_INPUT_LIB_H,1
BLENDING_H_,1
APPLE_SMBIOS_H,1
__DATA_HUB_H__,1
_DATAHUB_RECORDS_GUID_H_,1
XML_PARSER_MAX_REFERENCE_COUNT,1
OC_APPLE_IMG4_LIB_H,1
OC_CPU_INTERNALS_H,1
_ASSEMBLY_H,1
CONSOLE_GOP_INTERNAL_H,1
APPLE_RTC_RAM_PROTOCOL_H,1
_EFI_PCI_IO_PROTOCOL_H,1
OC_HECI_LIB_H,1
OC_COMPRESSION_LIB_H,1
APPLE_FEATURES_H,1
DER_IMG4_MAX_CERT_SIZE,1
OC_UNICODE_COLLATION_ENG_LIB_H,1
_CPU_DXE_H,1
APPLE_FRAMEBUFFER_INFO_H,1
OC_DEVICE_MISC_LIB_H,1
OC_LOG_AGGREGATOR_LIB_H,1
DER_IMG4_MAX_DIGEST_SIZE,1
_EFI_PCI_DEVICE_SUPPORT_H,1
GUI_APP_H,1
APM_H,1
ARRAY_SIZE,1
OC_CRYPTO_SUPPORTS_MD5,1
LINUX_ALLOW_MBR,1
ACPI_PARSER_H,1
OC_BOOT_SERVICES_TABLE_LIB_H,1
OC_STRING_LIB_H,1
USER_MEMORY_H,1
OC_BLIT_LIB,1
CHAR_BIT,1
__STDC_WANT_LIB_EXT1__,1
APPLE_COMPRESSED_BINARY_IMAGE_H,1
OC_DRIVER_CONNECTION_LIB_H,1
_WIN64,1
APPLE_NEC_H,1
LODEPNG_NO_COMPILE_ANCILLARY_CHUNKS,1
OC_MAC_INFO_LIB_H,1
PCI_EXT_INTERNAL_H,1
APPLE_DEVICE_CONTROL_H,1
OC_FORCE_RESOLUTION_PROTOCOL_H,1
EFI_OS_INFO_H,1
APPLE_PLATFORM_INFO_H,1
_EFI_IMAGE_FORMAT_H_,1
__apple_build_version__,1
__KERNEL_RCSID,1
VIRTUAL_FS_INTERNAL_H,1
NO_INIT_GLOBAL_POINTERS,1
_PCAT_PCI_ROOT_BRIDGE_H_,1
OC_PE_COFF_LIB_H,1
OC_CONSOLE_LIB_INTERNAL_H,1
APPLE_DISK_IMAGE_LIB_H_,1
CONSTANTS,1
EFI_HDA_REGS_H,1
__LDR_MEMORY_DESCRIPTOR__,1
APPLE_DMG_BOOT_PROTOCOL_H,1
BIOS_ID_LIB_H,1
_FLASH_MAP_HOB_GUID_H_,1
OC_MACHO_LIB_INTERNAL_H_,1
MKEXT_INTERNAL_H,1
OC_AFTER_BOOT_COMPAT_LIB_H,1
HOST_EFI,1
__BLOCKIO_VENDOR_H__,1
APPLE_BEEP_GEN_H,1
AMI_SOFT_KBD_RESTORE_H,1
APPLE_RAM_DISK_PROTOCOL_H,1
APPLE_KMOD_INFO_H,1
OC_HASH_SERVICES_LIB_H,1
ZUTIL_H,1
EFI_HDA_CODEC_INFO_H,1
OC_TRACE_PARSE_VARS,1
APPLE_GRAPHICS_DRIVER_H,1
APPLE_HIGH_DEFINITION_AUDIO_H,1
MAC_INFO_INTERNAL_H,1
_MP3COMMON_H,1
OC_USER_UTILITIES_OCVALIDATELIB_H,1
CLR,1
__SIZEOF_LONG__,1
OC_LOG_INTERNAL_H,1
OC_APPLE_KERNEL_LIB_H,1
_EFI_USB_KB_H_,1
APPLE_SMBIOS_LIB_H,1
OC_DATA_HUB_LIB_H,1
false,1
OC_SMBIOS_H,1
__DXE_CORE_FILE_NAME__,1
PRELINKED_INTERNAL_H,1
APPLE_EVENT_H,1
OC_USER_BOOT_SERVICES_H,1
APPLE_PROVISIONING_H,1
APPLE_USB_KB_H_,1
APPLE_DATA_HUB_H,1
APPLE_DIAG_H,1
OC_TRACE_GRUB_VARS,1
APPLE_ICON_H,1
APPLE_MAC_EFI_SPEC_H,1
_BIOS_GRAPHICS_OUTPUT_H,1
CPUID_H,1
OC_SHA2_INTERNAL_H,1
APPLE_KEY_MAP_DATABASE_H,1
_EFI_HDA_CODEC_COMPONENT_NAME_H_,1
_DUET_BDS_LIB_H_,1
OC_MEMORY_LIB_H,1
_EFI_PCI_ENUMERATOR_SUPPORT_H,1
OC_BOOTSTRAP_PROTOCOL_H,1
LODEPNG_NO_COMPILE_DECODER,1
OC_APPLE_KEYS_LIB_H,1
PATH_MAX,1
OC_HDA_DEVICES_LIB_H,1
EFI_HECI_H,1
_DXELDR_LEGACY_TABLE_H_,1
LODEPNG_NO_COMPILE_ALLOCATORS,1
HOT_PLUG_DEVICE_H,1
EFI_KEYBOARD_INFORMATION_H,1
_DUET_DXEIPL_H_,1
APPLE_LOAD_IMAGE_PROTOCOL_H,1
_LEGACY_REGION_DXE_H_,1
APFS_UNSUPPORTED_BDS_PROTOCOL_H,1
APPLE_INTERRUPT_H,1
APPLE_SECURE_BOOT_H,1
MICROSOFT_VARIABLE_H,1
APPLE_DEVICE_PATH_H,1
APPLE_TSC_FREQUENCY_GUID_H,1
LODEPNG_NO_COMPILE_ZLIB,1
AIK_SHIM_H,1
OC_PE_COFF_EXT_INTERNAL_H,1
OC_MP3_LIB_H,1
OC_APPLE_SECURE_BOOT_LIB_H,1
APFS_EFIBOOTRECORD_INFO_PROTOCOL_H,1
OC_RNG_INTERNALS_H,1
APPLE_CHUNKLIST_LIB_H,1
EFI_AUDIO_IO_H,1
OC_SMC_LIB_H,1
FSTYPE,1
size_t,1
APPLE_RTC_H,1
_FSW_EFI_EDK2_BASE_H_,1
_EFI_PCI_EXPRESS_BASE_ADDRESS_H_,1
APFS_ENCRYPTED_PARTITION_H,1
NVIDIA_MCP_MEMORY_CONTROLLER_H,1
OC_ACPI_LIB_H,1
_PLATFORM_SPECIFIC_BDS_PLATFORM_H_,1
APPLE_OS_LOADED_H,1
_FIRMWARE_VOLUME_H_,1
HOST_POSIX,1
__BIT,1
__APPLE_FIRMWARE_PASSWORD_INTERNAL_H,1
_EFI_KEYBOARD_H_,1
__SIZEOF_POINTER__,1
_GRAPHICS_CONSOLE_H_,1
BMF_LIB_H,1
__RCSID,1
APPLE_FIRMWARE_PASSWORD_PROTOCOL_H,1
OC_VARIABLE_H,1
OC_TIMER_LIB_H,1
OC_HDA_DEVICES_INTERNAL_H,1
TINYPRINTF_DEFINE_TFP_PRINTF,1
OC_AUDIO_INTERNAL_H,1
OC_USER_UTILITIES_OCVALIDATE_H,1
OC_USER_UTILITIES_OCVALIDATE_NVRAM_KEY_INFO_H,1
__LZMADECOMPRESS_H__,1
BOOT_ENTRY_PROTOCOL_INTERNAL_H,1
BIG_NUM_LIB_INTERNAL_H,1
APPLE_CSR_CONFIG_H,1
Z_TESTW-1,1
_EFILDR_SUPPORT_H_,1
BOOT_PICKER_H,1
MDE_CPU_ARM,1
LODEPNG_NO_COMPILE_CPP,1
_FSW_HFSPLUS_H_,1
APPLE_PERF_DATA_H,1
OC_USER_UTILITIES_OCVALIDATE_VALIDATE_KERNEL_H,1
BOOT_MANAGEMENET_INTERNAL_H,1
EFI_HDA_VERBS_H,1
DEBUG_BULK_INFO,1
AIK_SELF_H,1
CONFIG_HAS_SUPPORTED_HASHES,1
GENERIC_ICH_H,1
PE_COFF_IMAGE_H,1
APPLE_BOOT_ARGS_H,1
OC_VIRTUAL_FS_LIB_H,1
OC_APPLE_USER_INTERFACE_THEME_LIB_H,1
UINT16_MAX,1
__SSIZE_TYPE__,1
