jamesevag/mytodos-fullstack-app;pom.xml;0
chokkarg/openmobster;cloud/dev-tools/sampleApps/crud/app-android/pom.xml;120
hemanthpeddi0/Jenkins;pom.xml;224
catchrishi19/Game-error;pom.xml;241
tapanalyticstoolkit/model-scoring-java;model-scoring-core/pom.xml;48
chandansinghkiit/Spring_Webservice;spring-jersey/pom.xml;2891
alump/LazyLayouts;lazylayouts-demo/pom.xml;19
lbroudoux/chuck-norris-streams;chuck-norris-facts-api/pom.xml;0
wavemakerapps/Auto_vesxqRECDb;pom.xml;0
wavemakerapps/Auto_wlvJRcEDJD;pom.xml;0
391225098/ehomie;ehomie-house/pom.xml;1
openkruise/client-java;pom.xml;12
nabeeq/forfreshers;pom.xml;224
KodeMunkie/imagetozxspec;pom.xml;17
Grasia/phatsim;phat-core/pom.xml;290
mdefeo/swager-codegen;samples/client/petstore/java/retrofit2rx2/pom.xml;2
santhoshpoojari14/sipservlets;containers/tomcat-7/pom.xml;459
Deepgit12/demo;pom.xml;338
renzonovadeveloper/RESTfullApp1;rest-client/pom.xml;3
SWaiter/UDF;presto-udfs/pom.xml;2
Z-Y00/hbase-2.1.0;hbase-client/pom.xml;120
chenc10/spark-SSR-ICDCS17;external/flume-assembly/dependency-reduced-pom.xml;0
maxz0ne/Log8371;TP1/weka-3.8-master/packages/internal/timeSeriesFilters/pom.xml;23
nowellpoint/nowellpoint-integration-platform-parent;nowellpoint-www-app/pom.xml;1239
friys/talend_cloud_3;REMOTE_FLO/poms/jobs/process/POC/UC_DQM/uc33b_verificationintersystemes_0.1/pom.xml;225
johannesh2/vaadin-charts4-samples;pom.xml;2
diegoneuralo/eventtcontroller;pom.xml;2
nimasns/CS410;Project 4/apptbook/pom.xml;42
wavemakerapps/Auto_LjnEGOyVQt;pom.xml;0
txteam/webdemo;pom.xml;0
nkhoang/ja12sec02jav;dbsync/pom.xml;437
skaliber/atdd-serenity;pom.xml;1
siddartharaochennur/talend_test_git;TEST_PROJECT/poms/jobs/process/testing_amc_0.1/pom.xml;0
nidhisharma25/GameOfLife;pom.xml;224
fakeNetflix/square-repo-connect-api-examples;connect-examples/v2/square-connect-sdk/java/pom.xml;132
VishnuPriyaSubramanian/TestConflicts;PROJECTB_REF/poms/jobs/process/t01_Compo/Databases/InOut/MySQL/tmysqlinput_0.1/pom.xml;3
Sushma-M/testprojdeploy1_04july;pom.xml;0
RISCOSS/riscoss-corporate;riscoss-webapp/src/main/webapp/META-INF/maven/riscoss-webapp/riscoss-webapp/pom.xml;219
southbaird/protobuf-3.0.0;protobuf-3.0.0/java/pom.xml;0
wavemakerapps/Auto_aLcypniPHo;pom.xml;0
a3090103838/weka-src;build/classes/META-INF/maven/nz.ac.waikato.cms.weka/weka-stable/pom.xml;0
jsoto14/seaglass;seaglass-site-skin/tags/seaglass-site-skin-1.0/pom.xml;0
credzba/DnA;Telemetry/build/tmp/expandedArchives/guava-20.0.jar_ba7edb4f57e409a69d32db2c17af4fe5/META-INF/maven/com.google.guava/guava/pom.xml;68
anirudhvyas2004/remote-repo;rf-sys-sd-ecc-order/pom.xml;1
psehgaft/RH-Fuse-Labs;fuse-integration-services-labs/2_Packaging_and_Deployment_Models/fis-camel-jetty/pom.xml;1
test1685/test001;pom.xml;2
mouachan/repTalendSeven;DEMOAIRLIQUIDE/poms/jobs/process/MDM_Account_Demo/A2_Account_DSC/accnt_upd_resolved_addr_dsc_0.1/pom.xml;0
lzlqk/game-of-life;pom.xml;224
aliceeee/spring-security3-demo;pom.xml;2
ApicaSystem/Apica.LoadtestPortal.BambooBuildRunner;ApicaLoadtest/pom.xml;4
ArnaudVilment/SiteWebMaven;pom.xml;0
vikashkhs/gmlc;pom.xml;193
wavemakerapps/Auto_rgpbKTsOOb;pom.xml;0
XiaoMi/galaxy-hadoop;examples/fds-mapreduce/wordcount-fds/pom.xml;16
pawankmr301/pawan-game-of-life;pom.xml;232
gen-too/master_thesis;pprl-on-flink/target/classes/META-INF/maven/dbs.bigdata.flink.pprl/pprl-on-flink/pom.xml;2
premium-minds/pm-webapp-utils;pom.xml;0
yangzilong1986/powerstation;项目/计量中心现场数据质量分析系统/源码/fdas/pom.xml;1368
H6yV7Um/sofa4demo;pom.xml;1
afrog33k/openmobster;cloud/dev-tools/sampleApps/crud/app-android/pom.xml;120
MohitDixit/Sample;gson/pom.xml;1117
Waikato/weka-trunk;packages/external/NNge/pom.xml;0
yinshipeng/sosoapi-web;pom.xml;2
LinSongJian1985/game-of-life2;pom.xml;224
stonegu/bizislife-depreciated;bizislife_v2/pom.xml;0
laboutiqueofficielle/swagger-codegen;samples/client/petstore/java/jersey2-java8/pom.xml;18
tmatvienko/PriceAlerts;PRICE_ALERTS/poms/jobs/process/cachemanagement_0.4/pom.xml;1
okhuandou/skill;demo-project/dubboServiceDemo/pom.xml;17
danhaywood/java-mavenmixin-staticanalysis;pom.xml;8
reyanshsurabhi/webservices;pom.xml;18
wavemakerapps/Auto_QqOcfncopZ;pom.xml;0
eciggaar/guide-kubernetes-microprofile-health;start/inventory/pom.xml;29
muyinchen/Reactor-Jdbc;reactor-jdbc/pom.xml;29
hokichaio/mview;mview/pom.xml;1
Normation/rudder-plugins;pom-template.xml;0
rdamarapati/e-discovery;pom.xml;1
codehaus/mule-git;tags/mule-2.0.0-RC1/modules/wssecurity/pom.xml;0
aksakalli/todo-spring-angular;todo-rest/pom.xml;4
farnulfo/castor;castor/tags/1.3.0.1/pom.xml;0
soumen2222/InterviewPractice;GatewaySimulator/pom.xml;1
balanzer/resources;RESTful JAX_RS/Exercise Files/06_02_end/rest-client/pom.xml;1
CraftHenok/UserMgt;pom.xml;8
skltp-aggregerandetjanster/riv.clinicalprocess.logistics.logistics.GetAggregatedCareServices;GetAggregatedCareServices-teststub/pom.xml;19
Sushma-M/testServdefsinwar_21Sep;pom.xml;0
manodwhb/CI_master;TEST_CI/poms/jobs/process/test_job_0.1/pom.xml;0
paranoidq/archetype-springmvc;pom.xml;44
wavemakerapps/Auto_GpcjLbChXD;pom.xml;0
blinkfox/adept;pom.xml;51
frederic3114/LOG8371A-Qualite-Logicielle;TP1/packages/internal/extraTrees/pom.xml;34
VoltzModpack/Launcher;pom.xml;516
trayii/nexcess;pom.xml;1
udistrital/talend_workspace;DMINDICADORES/poms/jobs/process/total_matriculas_estudiante_0.1/pom.xml;1
mikeT92/cnj-persistence-sql;cnj-persistence-sql-backend-micro/pom.xml;6
AndyPau/spagobi-custom;SpagoBIJPivotEngine/pom.xml;1
Shanthankklvrm9/VIXXO_ETL;TEST/poms/jobs/process/ETL_Layer/Mapping/Datamart_Layer/Initial_Stage_Full_Load/stg_sei_loc_xtern_map_0.1/pom.xml;19
Gabriel39/hbase-code;hbase-endpoint/pom.xml;2
UrugHodu/RashidahCode;packages/internal/extraTrees/pom.xml;0
wavemakerapps/Auto_jVWxmZpxek;pom.xml;0
HotelsDotCom/hotels-oss-parent;pom.xml;71
shelsonjava/sipservlets;containers/tomcat-7/pom.xml;459
kuali-student/ks-final-milestone;ks-enroll/ks-enroll-impl/pom.xml;11220
zameerfarooq/Gopu;spring-boot-project/spring-boot-cli/pom.xml;10389
baomidou/dynamic-datasource-spring-boot-starter;pom.xml;118
Jasig/hrs-portlets;pom.xml;17
wavemakerapps/Sampl;pom.xml;0
kathtran/PhoneBillWeb_Summer2015;pom.xml;17
eedwards99/git-training;GITPROJECT/poms/jobs/process/DQ_Examples/standardization_examples/phone/phone_number_0.1/pom.xml;90
mjsorribas/openmobster;cloud/android/test-suite/test-connection-port/pom.xml;120
wavemakerapps/Auto_fcuDDwWFZS;pom.xml;0
stefanstupar293/starterProject;my-starter-project/bin/pom.xml;1
christmas-tree/controller;pom.xml;43
rajshah91/tutorial-master;tutorials-master/maven/pom.xml;1
okhuandou/skill;demo-project/dubboServiceDemo/target/m2e-wtp/web-resources/META-INF/maven/com.lk.demo/dubboServiceDemo/pom.xml;17
yangnuoyu/CS6650;java-client-generated/pom.xml;8
sriharivaleti/maven-examples;running-solr-with-maven/pom.xml;52
zhiweiofli/openmobster;cloud/android/test-suite/test-connection-port/pom.xml;0
rufer7/swisscom-sms-api-client;pom.xml;100
hema16/EdurekOnline;pom.xml;226
gruter/drone;pom.xml;5
bnjmn/weka;packages/internal/timeSeriesFilters/pom.xml;5
tulasimarreddy/reddy;pom.xml;279
ZhouYixuanRobtic/cartographer_ros;protobuf/java/pom.xml;34
Nagaraju-Maila/newgitrepo;game-of-life/pom.xml;1
UniversalRobots/LocalizationHTML;com.ur.urcap.examples.localization/pom.xml;1
huangyaling/mycaffe-android;third_party/protobuf-3.1.0/java/pom.xml;1
pksanthoshkumar/TheWorkingOnes;Ex_Files_RESTful_JAX_RS/Exercise Files/05_02_end/rest-client/pom.xml;24
outman1989/guns;pom.xml;7
zhubing1006121052/study-parent;pom.xml;0
venkadevops2015/AxisBank-JP;pom.xml;224
scottm2020/bundle-test;pom.xml;3
shanb2w/shan_personal;SHAN_PERSONAL/poms/jobs/process/Cleansed/Invoice/invoice_cleansed_0.1/pom.xml;57
chier/framework;mybatis_generator/mybatis-generator-plugin-1.2.3/pom.xml;0
idealPoker/springcloudnetflix;pom.xml;1
spring-open-source/projects;tutorials/spring-jersey/pom.xml;0
wavemakerapps/Auto_VFqnusEPlW;pom.xml;0
chekhunov/Tutorials-Java;MyLibrary/maven/pom.xml;4
lfeng2017/yc-feed-parent;pom.xml;1
balugege/shadowrun-character-creator;pom.xml;102
kaylinche/genCF2;pom.xml;33
wavemakerapps/Auto_UuxkNfhVnF;pom.xml;0
wavemakerapps/Auto_XHzdzfaJcl;pom.xml;0
KESHAmambo/Cornar;pom.xml;61
tomefy/jenkins;pom.xml;224
kranthikumar916/spring-boot-master;pom.xml;7
chereddytulasi/nag;pom.xml;230
alexy/frontier;pom.xml;53
cerner/ccl-testing;j4ccl/pom.xml;20
mirsery/push-server;pom.xml;1
unidal/phoenix;pom.xml;564
varunrao95/My_Project;game-of-life-master/pom.xml;4
officiallysingh/workspaces;workspace_spring_rest/tutorials-master/spring-mvc-web-vs-initializer/pom.xml;17
bksmjn/eclassroom;pom.xml;18
dalton7999/game-of-life;game-of-life/pom.xml;0
Vineet-Maloo/GOF;pom.xml;231
chentdxh/dmprotobuftest;dmprotobuf/java/pom.xml;8
vashokkumar/jenkisbuildpractise;pom.xml;225
Neroptik/srp6a-demo;pom.xml;72
PDi-Communication-Systems-Inc/lollipop_external_objenesis;tck/pom.xml;0
dangllucas/simple-dialogs;pom.xml;4
AsrithaSrikakolapu/mygol;pom.xml;225
minsg/hm;hm-business-admin/pom.xml;3
daneshkadeh/acris;acris-os-gwt-parent/pom.xml;225
magdymohamed/openmobster;cloud/android/test-suite/test-connection-port/pom.xml;120
shohoku11wrj/fault-tolerant-DHT;pom.xml;12
svn2github/weka;tags/complementNaiveBayes-1.0.3/pom.xml;0
VishnuPriyaSubramanian/TestConflicts;PROJECTB_REF/poms/jobs/process/t01_Compo/Databases/SCD/step2modifydata_0.1/pom.xml;3
Ankitapatel0901/CdacGitDemo;spring-boot/spring-boot-project/spring-boot-parent/pom.xml;8
training44/devops_projects_demonstration-master;devops_pipeline_demo/integration-testing/pom.xml;0
drdwo/Tactest;TEST2/poms/jobs/process/t01_Compo/File/Management/tfilearchive_0.1/pom.xml;7
cormoran-io/pepper;pom.xml;228
udistrital/talend_workspace;DMINDICADORES/poms/jobs/process/estados_estudiantes_fin_semestre_0.1/pom.xml;1
TaylorAtkins/DiamondKata;Diamond/pom.xml;56
dpaws/quote-generator;pom.xml;33
wavemakerapps/Auto_huGJweMTPV;pom.xml;0
xdtianyu/android-7.0.0_r1;external/objenesis/tck/pom.xml;12
fmvGit/Talend;FMV/poms/jobs/process/org/fmv/vpp/margin_price/bassin_kwm_0.3/pom.xml;0
mirek190/x86-android-5.0;external/objenesis/tck/pom.xml;9
dat1041988/pwm;pom.xml;1787
Agentleader1/DT-spigot;META-INF/maven/org.yaml/snakeyaml/pom.xml;1
wayshall/onetwo-tcc;samples/parent/pom.xml;38
zhengzhixing/gameoflife-web;pom.xml;225
USGS-CIDA/microservices-libraries;pom.xml;110
balanzer/resources;RESTful JAX_RS/Exercise Files/03_05_start/rest-client/pom.xml;1
DawnInfoTekInc/LogPlusWeb;pom.xml;5
webosose/chromium68;src/third_party/webrtc/third_party/protobuf/java/pom.xml;231
xfeat/spring-cloud-resilience4j-over-openfeign;pom.xml;1
ekofedriyanto/openmobster;cloud/android/test-suite/test-common-port/pom.xml;0
Shanthankklvrm9/VIXXO_ETL;VIXXO_ETL/poms/jobs/process/ETL_Layer/Mapping/Datamart_Layer/Wrapper_Jobs/wf_init_load_map_b_0.1/pom.xml;19
profK/Red-Dwarf;branches/owenkellett/pom.xml;0
anterostecnologia/anterosnextcloud;pom.xml;8
Abhendu/odf;ODF/poms/jobs/process/CMDB_New/IPVPN/file_a009_shelf_processing_0.1/pom.xml;573
wavemakerapps/Auto_xNnRTwHdOk;pom.xml;0
lianrao/rda;rda-base/pom.xml;5
mascoun/Jenkis-Tuto;pom.xml;0
WitsUpSikhanyiso/tutorTrak;starter_project_impotant_files/pom.xml;23
drdominguez/xcs;jsf/pom.xml;0
NathDev/LOG8371;TP/weka-3.8-master/packages/external/NNge/pom.xml;4
fenglin122/spring-boot;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/pom.xml;12452
katrienpauwelyn/thesis;javacode/weka/packages/external/SMOTE/pom.xml;106
jinpengxiang/spring-cloud-1.5.7;jpx-eureka/pom.xml;7
RavinderYeruva/DevopsCert;pom.xml;226
popshao/gp-pay-service;gp-pay-impl/pom.xml;1
rsuman21/SENG401-Weka;trunk/packages/external/normalize/pom.xml;1
mshravanreddi/crux-projects;phonebook/pom.xml;109
ukd5239/DIP;DIP/poms/jobs/process/demo/onboardingdemojob_0.1/pom.xml;1
brianway/webporter;pom.xml;61
applepie1130/MyBatch;MyBatch/pom.xml;1
dileep454/game-of-life;pom.xml;7
vamsidharG/openmobster;cloud/android/test-suite/test-common-port/pom.xml;120
Ravikota-devops/ravi-git-con-delivery;pom.xml;225
sbaggam/Demos;ESB_GIT/poms/jobs/process/t01_Compo/DataQuality/treplacelist_0.1/pom.xml;18
santoshkdas/game-of-life;pom.xml;14
svn2github/weka;tags/fastCorrBasedFS-1.0.1/pom.xml;0
guventahsin/PLUS_BILLING_V2;pom.xml;5035
AarthiBhatt/Jenkins;admin/broadleaf-open-admin-platform/pom.xml;6064
mkl-software/websuites;pom.xml;258
zeldigas/spring-hocon-property-source;spring-hocon-property-source/pom.xml;12
rasheedamir/the-fascinator;the-fascinator/tags/the-fascinator-1.0.5/core/pom.xml;0
Grundlefleck/ASM-NonClassloadingExtensions;pom.xml;57
rmalarc/natame_web;tree/cometd-javascript-dojo/META-INF/maven/org.cometd.javascript/cometd-javascript-dojo/pom.xml;0
arunrout76/game-of-life;pom.xml;1
ui2chaco/Swagger_API;java/pom.xml;8
exquisitejade/sourceCodeParsing;spring-boot/spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/pom.xml;1
7158798/code;credit-card/credit-card-client/pom.xml;0
cesarsousa/hello-arquillian;arquillian-examples/arquillian-deployment-extension-tutorial/integration-tests/pom.xml;0
jrybak2312/blog-app;pom.xml;16
wavemakerapps/Auto_jiprryzlOJ;pom.xml;0
karlnicholas/business-application;ninth-business-application-service/pom.xml;24
ModeShape/quickstart;modeshape-cli/pom.xml;19
cbrien/conference-planning-app;conference-parent/pom.xml;10
youyoum4a1/tradehero;pom.xml;5712
Rameshdutt80/gol;pom.xml;232
singh4java/poc;spring-boot-ops/pom.xml;5654
Servetkot/game-of-life;pom.xml;0
TQRG/BugSwarm;docs/BugSwarm/otavanopisto-muikku-114777353/buggy_files/muikku/pom.xml;3
wavemakerapps/Auto_OEypRjJQWL;pom.xml;0
statisticsnorway/gax-grpc-and-proto-google-common-protos;pom.xml;18
mahanteshh94/Demo_2;pom.xml;3
375southstreet/jendocker-fsp-config;plugins/jira/META-INF/maven/org.jenkins-ci.plugins/jira/pom.xml;3
bibryam/ose-mq-client-demo;pom.xml;1
frgomes/me.rgomes;me.rgomes_prefs/pom.xml;0
wavemakerapps/Auto_yVKhZHDEce;pom.xml;0
wangsikai/learn;yoo-handwriting-master-55d47ff7723ffdeeaa102364a5eb8c473a733296/pom.xml;4
contactsusarla/gameoflife_p;pom.xml;224
neo4j-contrib/neo4j-streams;pom.xml;154
jacksamleslie/openmobster;cloud/dev-tools/sampleApps/crud/app-android/pom.xml;0
ftahmed/droid-two-parent;droid-two/pom.xml;3
zhouweiit/algorithm;pom.xml;8
pawellinkshell/tictactoe;pom.xml;1
Pagefactorykit/Framework;pom.xml;2
jpbarddal/moa-locallyaware;pom.xml;796
yatin527/chandu;pom.xml;227
saisidhartha/game-of-life-master;pom.xml;0
zlgenuine/weka-trunk;packages/internal/timeSeriesFilters/pom.xml;0
asushko/camunda-consulting;snippets/skip-delegate-interceptor/pom.xml;875
kmichee/WEKA;packages/external/NNge/pom.xml;6
kiranchowdary/mavenproj;pom.xml;11
t0xa/sasscss-maven-plugin;pom.xml;33
infinitest/infinitest;infinitest-eclipse/pom.xml;401
surajnair25/game-of-life;pom.xml;224
bitlogo/androidsource;external/objenesis/tck/pom.xml;0
Chaselion/JIANGCHAO;dmop/dmop-security/pom.xml;1
MuraliTL26/newone;pom.xml;5
jafarbtech/openmobster;cloud/dev-tools/sampleApps/crud/app-android/pom.xml;120
HLTech/judge-d;judge-d-agent/pom.xml;157
wavemakerapps/Auto_yYMZwBxDfG;pom.xml;0
IBobko/onoffline;pom.xml;4
asmmounika3/Game-of-Life;pom.xml;225
tmatvienko/PriceAlerts;PRICE_ALERTS/poms/jobs/process/cachemanagement_0.3/pom.xml;1
sbaggam/Demos;ESB_GIT/poms/jobs/process/t01_Compo/File/Management/tfilelist_0.1/pom.xml;18
mapeng-gh/sysq-editor;pom.xml;100
SmookyWizard/Jar_discord_bot;META-INF/maven/ch.qos.logback/logback-classic/pom.xml;2
cdttech/Talend_AP1POC;AP1_POC/poms/jobs/process/AP1_POC/CPMS/cpms_post_consumer_0.1/pom.xml;0
snowonbridge/easyswoole_library;vendor/google/protobuf/java/pom.xml;1
diegoneuralo/agile2go;pom.xml;0
romangraef/lwjgl;pom.xml;2
anishsneh/microweaver;microweaver-services/microweaver-admin-service/pom.xml;1
TeradataCenterForHadoop/bootcamp;presto-tests/pom.xml;9059
wavemakerapps/Auto_hoazxqqsnc;pom.xml;0
oppl/VirtualEnactment;pom.xml;71
vijaypavanchemuturi/the-fascinator;the-fascinator/tags/the-fascinator-1.0.8/core/pom.xml;407
bingoohuang/idworker-client;pom.xml;40
claudemirferreira/ss;angular/pom.xml;1
eedwards99/git-training;GITPROJECT/poms/jobs/process/DI/t01_Compo/Databases/SCD/tmysqlscd_0.1/pom.xml;90
yadickson/security-utils;pom.xml;12
ButterflyCoder/butterfly-utils;pom.xml;10
SSKR2000/CERT;pom.xml;224
sky006/Multi-camera-System;src/kurento 直播+存储+数据库/kurento/liveRec/pom.xml;8
admin4git/gameoflife;pom.xml;224
kosalas/first-test;pom.xml;4
thymol/thymol.js;pom.xml;232
ry/protobuf_chromium;java/pom.xml;2
wavemakerapps/Auto_myZvzKnrdx;pom.xml;0
10114395/android-5.0.0_r5;external/objenesis/tck/pom.xml;27
nunoatgithub/gold-price-collector;pom.xml;45
VisionsConnectedEurope/ParticipantMuteChallenge;PexipMock/main/pom.xml;0
cslev/p4-bmv2-docker;protobuf/java/pom.xml;10
TranHuuHoang/TwitterPost;twitter4j-http2-support/pom.xml;0
raghavapalanki/template-for-automation;game-of-life/pom.xml;1
sunghan-kim/Spring;necessary_knowledge/01_maven-logback/tomcat/apache-tomcat-9.0.30/webapps/springbasic/META-INF/maven/ch.qos.logback/logback-classic/pom.xml;106
DuJunhao/CS549DistributedSystem;assignment3/Assignment3-Code/dht-streaming/target/classes/META-INF/maven/edu.stevens.cs549.dhts/dht-streaming/pom.xml;5
ahmed-musallam/aem-selecto;pom.xml;10
knights198613/mybatisTableScale;mybatisTableScale/pom.xml;0
velsacse/test;generated/gwt-basic-cucumber-guice/src/main/resources/archetype-resources/pom.xml;259
bibinmjoseph/gol-new;pom.xml;221
hangyu0926/sns-batch;pom.xml;1
ruromero/workflow-service;pom.xml;13
Kalmu/computer_share;pom.xml;2
IlyaShikhovtsev/hackathon;pom.xml;80
drewharvey/vaadin-flow-pwa-example;pom.xml;13
chrismul/D-S;target/m2e-wtp/web-resources/META-INF/maven/com.chrismuldoon.development/iTunesLibrary/pom.xml;2
rmrodrigues/sonarQube-openshift-quickstart;sonarqube-4.0/web/META-INF/maven/org.codehaus.sonar/sonar-server/pom.xml;8
yysoft/parox-task;pom.xml;2
topeagle/SpringModel;pom.xml;73
attiah/the-fascinator;the-fascinator/tags/the-fascinator-1.1.1/core/pom.xml;407
codenesaydin/mobile-social-media-test;pom.xml;31
SirOibaf/hopsworks-client;java/pom.xml;2
viromedia/ViroProtobuf;wasm/3.1.0/java/pom.xml;11
wcc8088/DevOpsJavaEE;.prep/initial-postgresql/agoncal-application-petstore-ee7/pom.xml;30
francoislevesque/log8371-tp1;packages/external/SMOTE/pom.xml;16
hungkhang/sipservlets;containers/tomcat-7/pom.xml;459
JiyuanLu/RBDA_NYU_F19;PA4/twitter4j-4.0.7/twitter4j-http2-support/pom.xml;1
Ganeshduggana/Nexus;pom.xml;0
KeyrusTalendTraining/TrainingSessions;FORMATION_MKE/poms/jobs/process/file_orders_0.1/pom.xml;240
charlesclement/poc;POC/poms/jobs/process/D_DQ_RTDMS/ad_adresse_rtdms_0.1/pom.xml;1
woonsanko/hippo-async-component-examples;pom.xml;8
lester9523/spring;spring-boot-project/spring-boot-parent/pom.xml;2
karlnicholas/kie-thorntail;kie-thorntail-samples/jbpm-thorntail-cdi/pom.xml;29
kiwibrowser/android;third_party/protobuf/java/pom.xml;0
dkrypton/origins;pom.xml;28
wavemakerapps/Auto_favehxcLzX;pom.xml;0
euisun/xcmis;xcmis-wssoap/pom.xml;839
wavemakerapps/Auto_FupSRLwaTU;pom.xml;0
shobhitj34/NRM-test;com.google.protobuf/protobuf-parent/3.4.0/pom.xml;0
wavemakerapps/Auto_cLcXjUoKWq;pom.xml;0
sugapriya126/test;CRAFTSMAN_JOB/poms/jobs/process/ar_misc_cash_distributions_all_sql_server_0.1/pom.xml;60
pfolta/WebView;pom.xml;104
udistrital/talend_workspace;DMINDICADORES/poms/jobs/process/jovenes_accion_cruce_programa_0.1/pom.xml;1
commitd/jonah-server;pom.xml;388
weiandedidi/work_sys;wms-rf/pom.xml;2
fmvGit/Talend;FMV/poms/jobs/process/org/fmv/vpp/margin_price/bassin_kwm_0.1/pom.xml;0
smtcrms/spring-boot;spring-boot-project/spring-boot-parent/pom.xml;14246
charlesclement/talend;TIC_KEYRUS/poms/jobs/process/B_Demo_AVV/H_SalesForce_RealTime/b_bus_magento_compte_0.1/pom.xml;31
KoDnessy/gamecopy;pom.xml;228
paradoxical-io/resolved-pom-maven-plugin;pom.xml;12
Samper1022/asv-swagger-codegen;samples/client/petstore/java/jersey2-java8/pom.xml;101
sugapriya126/test;CRAFTSMAN_JOB/poms/jobs/process/gl_code_combinations_kfv_incremental_load_0.1/pom.xml;60
kabir/review-tool;pom.xml;37
wavemakerapps/Auto_eClpDEcrwd;pom.xml;0
javatask/dss-dstu;pom.xml;1815
snaekobbi/pipeline-mod-nota;pom.xml;85
Jackie2964/InvestPlatform;ABCAPI-InvestPlatform/pom.xml;1
Rameshdutt80/gameoflife;pom.xml;8
ashaw596/MechIOTest;Java/mechioTest/dependencies/META-INF/maven/org.appdapter/ext.bundle.xml.xerces/pom.xml;26
Shachty/distributedSys;pom.xml;5
VeenaHosur/the-fascinator;the-fascinator/tags/the-fascinator-1.0.8/core/pom.xml;407
RockManJoe64/seaglass;seaglass-site-skin/tags/seaglass-site-skin-1.0/pom.xml;0
chenkechao/superman;superman-base/superman-base-business/pom.xml;18
gpadidala/game-of-life;pom.xml;2
Deansquirrel/JWebProj;pom.xml;3
ufukhalis/rxdb;pom.xml;18
openmrs/openmrs-module-addresshierarchy;omod/pom.xml;213
tactest/tac711;COMMONPRO/poms/jobs/process/tt_0.1/pom.xml;12
Sushma-M/testproj31_may22;pom.xml;0
vashokkumar/jenkinsproject;pom.xml;225
balanzer/resources;RESTful JAX_RS/Exercise Files/06_03_start/rest-client/pom.xml;1
Shubhendu/srcm-code;regapp/pom.xml;6
wavemakerapps/Auto_KhBwrVkHQk;pom.xml;0
MarvinTeh/FirstGen-Job;FIRSTGEN_POC/poms/jobs/process/POC/FirstGen_Alfresco/download_file_0.1/pom.xml;0
fmvGit/Talend;FMV/poms/jobs/process/org/fmv/vpp/margin_price/bassin_kwm_0.2/pom.xml;0
rakesh2309/gof;pom.xml;224
zbigniewTomczak/product-backlog;pom.xml;6
suxingli/wechat-miniprogram;pom.xml;3
CodeByAB/dropwizard-auth-jwt;pom.xml;20
kavyasrinet/RegressionTestScript;build/tmp/fatjar-stage/META-INF/maven/org.yaml/snakeyaml/pom.xml;2
ChinaTizenRT/mytest;external/protobuf/java/pom.xml;63
svn2github/weka;tags/dev-3-7-10/packages/external/SMOTE/pom.xml;0
FroMage/jax-doclets;doclets/pom.xml;70
eacdy/spring-boot-yes;yes-commons/pom.xml;3
roger-br/git-training-tmc;TMC_GIT/poms/jobs/process/job2_0.1/pom.xml;1
OrienteerBAP/wicket-bpmn-io;pom.xml;38
daiyanwen/MyfirstGitProject;spring-boot-project/spring-boot-tools/spring-boot-gradle-plugin/pom.xml;12137
xdtianyu/android-6.0.0_r1;external/objenesis/tck/pom.xml;9
zhangzhen108/project;FastDFS_Client-master/pom.xml;2
cph-js284/Assignment2Test;pom.xml;10
tripsmanoj/game-of-life;pom.xml;221
charmainekruger/gooface;pom.xml;36
lmanikanta/work;game-of-life/pom.xml;7
jconlon/tracker;tracker/tags/REL-desktop.beta.0.8/net.sf.bluecove/META-INF/maven/net.sf.bluecove/bluecove-gpl/pom.xml;2687
xujx1/EmployeeManagement;em-pom/pom.xml;7
raghavreddy43/Selenium-Jbehave;pom.xml;7
wavemakerapps/Auto_bbvBxoHFPB;pom.xml;0
ravikirankotharu/jenkinspp;pom.xml;258
chenming100/Repository;samples/client/petstore/java/jersey2-java8/pom.xml;5978
Gopalrao789/game-of-life;pom.xml;3
btpka3/btpka3.github.com;java/osgi/first-felix/pom.xml;673
zhanghaichaogit/simple-boot;pom.xml;2
sunitagaonkar/final_Project;pom.xml;224
sugapriya126/test;CRAFTSMAN_JOB/poms/jobs/process/ap_invoice_distributions_all_incremental_load_0.1/pom.xml;60
greg2001/seaglass;seaglass-site-skin/tags/seaglass-site-skin-1.0/pom.xml;0
AdrianBaran/twitter;twitter/pom.xml;10
haocdp/ConcreteVehicleServer;pom.xml;1
long0419/VcenterCollector;pom.xml;3
trillium-bridge/trillium-bridge-transformer;trillium-bridge-transformer-webapp/pom.xml;85
gentryhuang/know-no-wenda;pom.xml;2
wangrenyi/Activiti;pom.xml;2
skrolik/swexercise;pom.xml;10
rbellamy/terradatum-spring-jdbc-test;pom.xml;3
kangjie12/game-of-life;pom.xml;224
svn2github/ehcache;branches/ehcache-listing-destroy/distribution/pom.xml;0
eedwards99/git-training;GITPROJECT/poms/jobs/process/DI/t01_Compo/System_/tRunJobRow/trunjobrow_0.1/pom.xml;90
CodeBhushan/FreeLancing;libs/GoogleProtocolBuffers/protobuf-3.0.0/java/pom.xml;0
krishsudeep/aisrepo;game-of-life-master/pom.xml;12
ghostplant/tensorcomp;TensorComprehensions/third-party/googlelibraries/protobuf-3.5.2/java/pom.xml;29
fengdui/note;mycat/pom.xml;241
