"sep=,"
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ntlm.h.xml,NTLM;NTLM_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/occ.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/occ.h.xml,OCC_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/openssl_compat.h.xml,ENABLE_CRYPTO_WOLFSSL;HAVE_CONFIG_H;LIBRESSL_VERSION_NUMBER;OPENSSL_COMPAT_H_;OPENSSL_NO_EC;OPENSSL_VERSION_NUMBER;SSL_OP_NO_TLSv1_1;SSL_OP_NO_TLSv1_2;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/openvpn.c.xml,ENABLE_MANAGEMENT;ENABLE_PLUGIN;HAVE_CONFIG_H;PEDANTIC;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/openvpn.h.xml,ENABLE_ASYNC_PUSH;ENABLE_FRAGMENT;ENABLE_MANAGEMENT;OPENVPN_H;PACKET_ID_H;PACKET_TRUNCATION_CHECK;USE_COMP
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/options.c.xml,CONFIGURE_DEFINES;CONFIGURE_GIT_REVISION;CONFIGURE_SPECIAL_BUILD;DEFAULT_PKCS11_MODULE;ENABLE_COMP_STUB;ENABLE_CRYPTOAPI;ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_DEBUG;ENABLE_FEATURE_TUN_PERSIST;ENABLE_FRAGMENT;ENABLE_IPROUTE;ENABLE_IP_PKTINFO;ENABLE_LZ4;ENABLE_LZO;ENABLE_MANAGEMENT;ENABLE_MANAGMENT;ENABLE_MEMSTATS;ENABLE_PKCS11;ENABLE_PLUGIN;ENABLE_PREDICTION_RESISTANCE;ENABLE_SELINUX;ENABLE_SMALL;ENABLE_STRICT_OPTIONS_CHECK;ENABLE_X509ALTUSERNAME;EPOLL;HAVE_CONFIG_H;HAVE_CONFIG_VERSION_H;HAVE_DECL_SO_MARK;HAVE_EXPORT_KEYING_MATERIAL;HAVE_IN_PKTINFO;HAVE_IPI_SPEC_DST;HAVE_XKEY_PROVIDER;IP_RECVDSTADDR;PASSTOS_CAPABILITY;PORT_SHARE;PRODUCT_TAP_DEBUG;TARGET_ANDROID;TARGET_LINUX;UNIX_SOCK_SUPPORT;USE_COMP;_MSC_VER;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/options.h.xml,ENABLE_CRYPTOAPI;ENABLE_CRYPTO_MBEDTLS;ENABLE_CRYPTO_OPENSSL;ENABLE_DEBUG;ENABLE_MANAGEMENT;ENABLE_MEMSTATS;ENABLE_PKCS11;ENABLE_PLUGIN;ENABLE_PREDICTION_RESISTANCE;ENABLE_SELINUX;ENABLE_X509ALTUSERNAME;HAVE_EXPORT_KEYING_MATERIAL;OPTIONS_H;PASSTOS_CAPABILITY;PORT_SHARE;PULL_DEFINED;PUSH_DEFINED;USE_COMP;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/otime.c.xml,HAVE_CONFIG_H;TIME_TEST;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/otime.h.xml,OTIME_H;_WIN32
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/packet_id.c.xml,ENABLE_DEBUG;HAVE_CONFIG_H;HAVE_FLOCK;LOCK_EX;LOCK_NB;PID_SIMULATE_BACKTRACK;PID_TEST;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/packet_id.h.xml,PACKET_ID_H;PID_TEST
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/perf.c.xml,ENABLE_PERFORMANCE_METRICS;HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/perf.h.xml,ENABLE_PERFORMANCE_METRICS;PERF_H
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ping.c.xml,HAVE_CONFIG_H;_MSC_VER
/home/user/RIMEL/cppstats/results/_cppstats_featurelocations/openvpn/src/openvpn/ping.h.xml,PING_H
